Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
2.89298475,-0.3115022278,0.1035845947,9.771529999
2.90297975,-0.315693512,0.1056802368,9.761201477
2.91297475,-0.3161425781,0.102387085,9.761800232
2.92296975,-0.3182382202,0.106129303,9.758656769
2.93296375,-0.3094065857,0.1068777466,9.752220154
2.94295875,-0.3152444458,0.1049317932,9.760752411
2.95295375,-0.3085084534,0.1088237,9.751022644
2.96294775,-0.3132984924,0.1092727661,9.754166107
2.97294275,-0.315693512,0.1079255676,9.765093384
2.98293775,-0.3173400879,0.1044827271,9.752818909
2.99293175,-0.3080593872,0.1107696533,9.762249298
3.00292675,-0.3116519165,0.1085243225,9.76673996
3.01292175,-0.316741333,0.110919342,9.754166107
3.02291675,-0.3210823059,0.1151106262,9.764195251
3.03291075,-0.3144960022,0.1095721436,9.762548676
3.04290575,-0.3155438232,0.1106199646,9.767189026
3.05290075,-0.3128494263,0.1064286804,9.76314743
3.06289475,-0.3134481812,0.1088237,9.761650543
3.07288975,-0.3150947571,0.1011895752,9.757758636
3.08288475,-0.3168910217,0.1028361511,9.747729492
3.09287875,-0.3153941345,0.1089733887,9.759405212
3.10287375,-0.3052153015,0.1131646729,9.768236847
3.11286875,-0.3020718384,0.1059796143,9.75266922
3.12286375,-0.3186872864,0.1052311707,9.770033112
3.13285775,-0.314046936,0.1062789917,9.757758636
3.14285275,-0.3106040955,0.1040336609,9.76434494
3.15284775,-0.3059637451,0.09984237671,9.771080933
3.16284175,-0.3029699707,0.1029858398,9.761051788
3.17283675,-0.3135978699,0.1049317932,9.758357391
3.18283175,-0.3141966248,0.1128652954,9.743837585
3.19282575,-0.3101550293,0.1112187195,9.760752411
3.20282075,-0.3150947571,0.1067280579,9.768685913
3.21281575,-0.3073109436,0.1035845947,9.755213928
3.22281075,-0.3070115662,0.1152603149,9.757459259
3.23280475,-0.3101550293,0.1145118713,9.755812683
3.24279975,-0.3186872864,0.1101708984,9.764644318
3.25279475,-0.3180885315,0.1074765015,9.763596497
3.26278875,-0.3113525391,0.1068777466,9.75850708
3.27278375,-0.3207829285,0.1110690308,9.756860504
3.28277875,-0.3227288818,0.1107696533,9.75266922
3.29277275,-0.3155438232,0.1091230774,9.752070465
3.30276775,-0.3125500488,0.1118174744,9.771080933
3.31276275,-0.3109034729,0.1032852173,9.761201477
3.32275775,-0.3153941345,0.116308136,9.757010193
3.33275175,-0.3158432007,0.1086740112,9.756411438
3.34274675,-0.3185375977,0.1127156067,9.746232605
3.35274175,-0.309256897,0.1085243225,9.751022644
3.36273575,-0.3056643677,0.1068777466,9.762548676
3.37273075,-0.3116519165,0.1101708984,9.777667236
3.38272575,-0.3035687256,0.1073268127,9.762848053
3.39271975,-0.3186872864,0.1085243225,9.759255524
3.40271475,-0.3149450684,0.1067280579,9.767338715
3.41270975,-0.3135978699,0.1040336609,9.762848053
3.42270475,-0.3125500488,0.1067280579,9.769584045
3.43269875,-0.3115022278,0.1172062683,9.763297119
3.44269375,-0.3121009827,0.1134640503,9.750423889
3.45268875,-0.3164419556,0.1043330383,9.757010193
3.46268275,-0.3118016052,0.112565918,9.765841827
3.47267775,-0.3088078308,0.107177124,9.755363617
3.48267275,-0.3109034729,0.1026864624,9.753717041
