Time (s),X (µT),Y (µT),Z (µT)
0.7441296666,6.141072273,12.67965317,-30.75696754
0.7541246668,6.10737133,12.69714546,-30.74423409
0.7641196668,6.097626686,12.79950523,-30.70926857
0.7741136667,6.103203773,12.78853416,-30.73187065
0.7841086667,6.088767052,12.79557419,-30.71648216
0.7941036667,6.131771088,12.81755447,-30.68640709
0.8040976666,6.182718277,12.80187988,-30.61469841
0.8140926666,6.164252281,12.73890877,-30.60928535
0.8240876668,6.152578354,12.73526382,-30.74943733
0.8340826668,6.099664688,12.81447029,-30.74157906
0.8440766667,6.101426125,12.81345558,-30.71491051
0.8540716667,6.162871361,12.74444008,-30.60451317
0.8640666667,6.170469284,12.7200489,-30.55058479
0.8740606667,6.203448296,12.75390053,-30.61710548
0.8840556666,6.268702507,12.71848488,-30.67374229
0.8940506666,6.276882172,12.67901993,-30.70552635
0.9040446668,6.252029419,12.75154495,-30.620924
0.9140396668,6.24853611,12.76374817,-30.68649864
0.9240346667,6.256995201,12.76592255,-30.77448845
0.9340286667,6.220083237,12.78577614,-30.80900764
0.9440236667,6.199960709,12.75027275,-30.77482033
0.9540186666,6.214832306,12.74662018,-30.76465034
0.9640126666,6.133101463,12.76901627,-30.80046654
0.9740076668,6.110397339,12.7477951,-30.75013924
0.9840026668,6.130111694,12.76895905,-30.72311211
0.9939976668,6.087921143,12.77604103,-30.7003231
1.003991667,6.101773262,12.87686729,-30.62887383
1.013986667,6.124163628,12.75113487,-30.64959526
1.023981667,6.117142677,12.76951599,-30.64526558
1.033975667,6.035719872,12.85320091,-30.71149254
1.043970667,6.021911621,12.90022659,-30.72241783
1.053965667,6.011322975,12.8543148,-30.59972954
1.063959667,6.057376862,12.71824646,-30.46530342
1.073954667,6.083015442,12.68545723,-30.37692833
1.083949667,6.077028275,12.63134766,-30.32803154
1.093943667,6.164562225,12.48704147,-30.24415398
1.103938667,6.17371273,12.53694344,-30.21808815
1.113933667,6.133318901,12.62091064,-30.22367287
1.123928667,6.163925171,12.58408356,-30.29942513
1.133922667,6.155771255,12.55163765,-30.28286552
1.143917667,6.137294769,12.52294159,-30.17827034
1.153912667,6.19030571,12.4298687,-29.93653679
1.163906667,6.181399345,12.39045525,-29.7966938
1.173901667,6.177380562,12.45532227,-29.99216652
1.183896667,6.10490036,12.58312988,-30.193964
1.193890667,6.081314087,12.66107368,-30.30584908
1.203885667,6.056207657,12.82673645,-30.37067986
1.213880667,6.010779381,12.88368797,-30.53779411
1.223874667,6.078704834,12.86820793,-30.57462883
1.233869667,6.071619987,12.84785461,-30.52145958
1.243864667,6.102570534,12.8806057,-30.4739933
1.253859667,6.027445793,12.80993462,-30.56220055
1.263853667,6.036138535,12.86880875,-30.83276176
1.273848667,6.032936096,12.85592842,-30.93097496
1.283843667,6.09960556,12.75686646,-30.86044502
1.293837667,6.119573593,12.7199192,-30.75298882
1.303832667,6.102038383,12.77484512,-30.7672596
1.313827667,6.056450844,12.89657021,-30.82248497
1.323821667,6.049687386,12.92770958,-30.8182354
1.333816667,6.117647171,12.93711853,-30.90107918
1.343811667,6.125810623,12.93676186,-30.89044762
