Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
0.005039791577,-0.3275189209,0.08128097534,9.756860504
0.01503579179,-0.325872345,0.07604187012,9.756411438
0.02503179177,-0.3264710999,0.08696914673,9.758956146
0.03502879175,-0.3266207886,0.08502319336,9.747280426
0.04502479173,-0.3314108276,0.08382568359,9.759405212
0.05502079171,-0.3270698547,0.07679031372,9.745933228
0.06501679169,-0.3263214111,0.08696914673,9.751022644
0.07501279167,-0.3239263916,0.07918533325,9.735455017
0.08500979166,-0.3272195435,0.09145980835,9.775272217
0.09500579163,-0.3273692322,0.08577163696,9.730515289
0.1050017916,-0.3246748352,0.08547225952,9.75730957
0.1149977916,-0.3188369751,0.08232879639,9.752818909
0.1249937918,-0.3191363525,0.08217910767,9.746681671
0.1349907918,-0.3294648743,0.08367599487,9.772128754
0.1449867918,-0.3281176758,0.0773890686,9.757459259
0.1549827917,-0.3308120728,0.08666976929,9.761949921
0.1649787917,-0.3318598938,0.08666976929,9.756860504
0.1749747917,-0.3272195435,0.08577163696,9.756411438
0.1849717917,-0.3284170532,0.08981323242,9.768386536
0.1949677917,-0.3255729675,0.09101074219,9.747430115
0.2049637916,-0.3297642517,0.08337661743,9.764943695
0.2149597916,-0.3218307495,0.08412506104,9.766590271
0.2249557916,-0.31943573,0.0809815979,9.754764862
0.2349527916,-0.3248245239,0.08053253174,9.763746185
0.2449487916,-0.3308120728,0.08577163696,9.754166107
0.2549447918,-0.3308120728,0.08397537231,9.746232605
0.2649407918,-0.3305126953,0.07978408813,9.756261749
0.2749367917,-0.3251239014,0.08427474976,9.754016418
0.2849337917,-0.323177948,0.0940045166,9.761500854
0.2949297917,-0.3252735901,0.09550140381,9.759554901
0.3049257917,-0.3273692322,0.08202941895,9.751172333
0.3149217917,-0.3183879089,0.07200027466,9.752519531
0.3249177916,-0.3225791931,0.08936416626,9.764943695
0.3349147916,-0.3297642517,0.08726852417,9.761650543
0.3449107916,-0.3290158081,0.08652008057,9.754914551
0.3549067916,-0.3213816833,0.08367599487,9.758656769
0.3649027918,-0.3186872864,0.08307723999,9.771979065
0.3748987918,-0.3234773254,0.08846603394,9.762548676
0.3848957918,-0.3318598938,0.08786727905,9.758956146
0.3948917917,-0.3270698547,0.08562194824,9.750124512
0.4048877917,-0.3222798157,0.08816665649,9.765392761
0.4148837917,-0.3233276367,0.08547225952,9.748328247
0.4248797917,-0.3281176758,0.08247848511,9.760153656
0.4348767917,-0.3300636292,0.08068222046,9.754016418
0.4448727916,-0.3329077148,0.09086105347,9.765392761
0.4548687916,-0.3279679871,0.08262817383,9.750723267
0.4648647916,-0.3174897766,0.08547225952,9.761949921
0.4748607916,-0.3264710999,0.08068222046,9.767039337
0.4848577918,-0.3320095825,0.08487350464,9.748477936
0.4948537918,-0.3344046021,0.08337661743,9.759854279
0.5048497918,-0.3237767029,0.09385482788,9.760752411
0.5148457917,-0.3222798157,0.08861572266,9.755363617
0.5248417917,-0.3173400879,0.07963439941,9.769883423
0.5348387917,-0.3290158081,0.08113128662,9.761351166
0.5448347917,-0.323177948,0.08577163696,9.760153656
0.5548307917,-0.3183879089,0.09385482788,9.762099609
0.5648267916,-0.3273692322,0.08547225952,9.751172333
0.5748227916,-0.3257226563,0.08592132568,9.758058014
0.5848197916,-0.3348536682,0.08352630615,9.759255524
0.5948157916,-0.3309617615,0.08996292114,9.748178558
0.6048117918,-0.3254232788,0.09250762939,9.759554901
