Time (s),X (µT),Y (µT),Z (µT)
0.9846634166,8.775074959,16.17965508,-28.22032928
0.9946594166,8.775074959,16.17965508,-28.22032928
1.004655417,8.760991096,16.20278931,-28.12350845
1.014651417,8.772636414,16.16454315,-28.10828781
1.024647417,8.782063484,16.1913929,-28.22816086
1.034644417,8.785260201,16.19883919,-28.27233887
1.044640417,8.798308372,16.15372467,-28.18899536
1.054636417,8.744418144,16.0965004,-28.15319061
1.064632417,8.72842598,16.07275772,-28.07162094
1.074628417,8.77358532,16.03350449,-28.01899719
1.084625417,8.784080505,16.07354927,-28.04405975
1.094621417,8.863075256,16.01027107,-27.93297195
1.104617417,8.847439766,16.01535988,-27.83804321
1.114613417,8.8149786,15.95186806,-27.84200668
1.124609417,8.812234879,16.02049255,-28.02081299
1.134606417,8.806957245,16.05245781,-28.0827179
1.144602417,8.785544395,16.1421032,-28.03092194
1.154598417,8.843232155,16.05251884,-27.84869766
1.164594417,8.788750648,16.02671814,-27.83850098
1.174590417,8.775395393,16.1086235,-28.1006279
1.184587417,8.769433022,16.16994476,-28.27207565
1.194583417,8.752289772,16.11684608,-28.29762268
1.204579417,8.834095001,16.01696014,-28.23578262
1.214575417,8.857170105,16.04322052,-28.20465851
1.224571417,8.850704193,16.12602615,-28.21031952
1.234568417,8.857334137,16.14889526,-28.23152542
1.244564417,8.834430695,16.08525848,-28.2064476
1.254560417,8.844657898,16.09940338,-28.25763702
1.264556417,8.870317459,16.10041618,-28.29852295
1.274552417,8.788785934,16.105093,-28.32629395
1.284549417,8.784335136,16.08567238,-28.3047905
1.294545417,8.804234505,16.03617477,-28.1960907
1.304541417,8.788142204,16.0934124,-28.20401382
1.314537417,8.782045364,16.17096329,-28.1777153
1.324533417,8.743566513,16.23155785,-28.20903778
1.334530417,8.766935349,16.17102814,-28.17649078
1.344526417,8.709705353,16.10189438,-28.13388062
1.354522417,8.717956543,16.12756348,-28.14088821
1.364518417,8.715709686,16.17619705,-28.17670059
1.374514417,8.704677582,16.19403458,-28.26511765
1.384510417,8.669728279,16.25642967,-28.283535
1.394507417,8.628583908,16.25435448,-28.25973129
1.404503417,8.606481552,16.25502968,-28.22183228
1.414499417,8.634631157,16.25694656,-28.11614227
1.424495417,8.673174858,16.25008011,-28.10567856
1.434491417,8.700289726,16.29401779,-28.24383545
1.444488417,8.759660721,16.27893829,-28.26955414
1.454484417,8.778992653,16.24451828,-28.27654648
1.464480417,8.753428459,16.24881363,-28.18991089
1.474476417,8.68685627,16.29793549,-28.24394608
1.484472417,8.733362198,16.2851181,-28.20638275
1.494469417,8.722909927,16.28264809,-28.20637894
1.504465417,8.735162735,16.26252556,-28.19884491
1.514461417,8.724514008,16.24169159,-28.19104385
1.524457417,8.771784782,16.2298336,-28.20233917
1.534453417,8.776090622,16.24390221,-28.20712662
1.544450417,8.765799522,16.29047966,-28.23539734
1.554446417,8.75491333,16.26137161,-28.13721848
1.564442417,8.704198837,16.27908897,-28.11381912
