Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
0.8479793335,0.3089575195,2.783910828,7.622748413
0.8579753335,0.2300715637,2.794538727,7.323370972
0.8679713334,0.1413061523,2.894081726,7.131769409
0.8779673334,0.1207987976,2.920127563,6.943610687
0.8879633334,0.09295669556,2.959495697,6.831194458
0.8979593334,0.04864883423,3.095263367,6.819967804
0.9079553334,-0.009131011963,3.158132629,7.023544464
0.9179553334,-0.1529818726,3.166515198,7.335795135
0.9279503333,-0.2634521484,3.279081116,7.640561371
0.9379463335,-0.2481838989,3.40616684,7.890990601
0.9479423335,-0.1333726501,3.437451782,8.1484552
0.9579383335,-0.07918533325,3.51379303,8.322692871
0.9679343335,-0.06271957397,3.675456848,8.45621521
0.9779303335,-0.1760339355,3.869603119,8.707841949
0.9879263334,-0.3993695068,4.066294098,8.964558105
0.9979223334,-0.5839356995,4.157604218,9.244476013
1.007917333,-0.7445516968,4.163591766,9.615704041
1.017913333,-0.8363108826,4.060905304,9.998009033
1.027909333,-0.8574169922,3.988455963,10.33480865
1.037905333,-0.9157955933,4.035308533,10.59945831
1.047901334,-1.092577972,4.149371338,10.91500214
1.057897334,-1.279988251,4.232448578,11.16258728
1.067893334,-1.429527283,4.225263519,11.1543544
1.077889333,-1.563049622,4.221521301,11.07531876
1.087885333,-1.642534332,4.237537994,11.0349028
1.097880333,-1.570833435,4.164789276,11.10555588
1.107876333,-1.385219421,4.037104797,11.23488693
1.117872333,-1.183888092,3.934268646,11.40762772
1.127868333,-0.9074130249,3.748804321,11.63036453
1.137864333,-0.6180647278,3.575165405,11.69832321
1.147860333,-0.4418811035,3.435505829,11.63036453
1.157856334,-0.3450325012,3.217259674,11.49759064
1.167852334,-0.2969824219,3.026256866,11.21108643
1.177848333,-0.3177891541,2.941083984,10.8093219
1.187843333,-0.3520678711,2.879861298,10.36549484
1.197839333,-0.3126997375,2.899620209,9.980046387
1.207835333,-0.3712280273,3.010988617,9.612560577
1.217831333,-0.4827461243,3.120710449,9.234446869
1.227827333,-0.536484375,3.17205368,8.802295532
1.237823333,-0.4876858521,3.147205353,8.5638414
1.247819333,-0.3959266663,3.105142822,8.227939911
1.257815334,-0.382155304,2.996768188,8.029452667
1.267811334,-0.375718689,2.855462036,7.881260834
1.277807334,-0.3608995056,2.72747818,7.704328766
1.287802333,-0.4082011414,2.637664948,7.632178802
1.297798333,-0.4863386536,2.578088837,7.597301331
1.307794333,-0.4626878357,2.580783234,7.488477631
1.317790333,-0.419128418,2.578687592,7.484436035
1.327786333,-0.4337979126,2.641556854,7.462282104
1.337782333,-0.4064048767,2.74618927,7.325466614
1.347778333,-0.3209326172,2.76729538,7.226971436
1.357774333,-0.2932402039,2.806064758,7.195836182
1.367770334,-0.29368927,2.854563904,7.093898163
1.377765334,-0.2644999695,2.801424408,7.039710846
1.387761333,-0.2412982178,2.73331604,7.142546997
1.397757333,-0.1603166199,2.610571289,7.253466339
1.407753333,-0.1014889526,2.392624512,7.541916504
1.417749333,-0.09071136475,2.201771393,7.741152191
1.427745333,-0.1782792664,2.139650574,7.692802734
1.437741333,-0.3165916443,2.163600769,7.800578613
1.447737333,-0.4261637878,2.276466064,7.958200836
1.457733333,-0.5635780334,2.535726929,8.131240997
1.467729333,-0.7539820862,2.865940247,8.392896881
1.477724334,-0.896635437,3.138074341,8.684191132
1.487720334,-1.090182953,3.489094391,9.264234924
1.497716333,-1.178349609,3.827091522,9.81823288
1.507712333,-1.144220581,4.117337952,10.35172348
1.517708333,-0.9749226379,4.325255585,10.8650061
1.527704333,-0.6255491638,4.286635895,11.26647125
1.537700333,-0.2636018372,4.022435303,11.64787811
1.547696333,0.04730163574,3.745511169,12.23405914
1.557692333,0.3841012573,3.7185672,12.90900558
1.567688333,0.8279283142,3.572620697,13.51763992
1.577684334,1.229842529,3.274291077,13.98137558
1.587679334,1.443747711,3.109783173,14.10666504
1.597675333,1.517095184,2.886297913,14.02298904
1.607671333,1.459614716,2.643652496,13.65909576
1.617667333,1.246308289,2.56955658,13.08503952
1.627663333,0.9397457886,2.649640045,12.38644226
1.637659333,0.6068380737,2.791544952,11.68904251
1.647655333,0.4041595459,2.954256592,11.01244949
1.657651333,0.3734733582,3.079096985,10.41923309
1.667647333,0.417481842,3.147804108,10.10368927
1.677643333,0.4375401306,3.181035004,9.964329071
1.687639334,0.4887336731,3.184028778,9.727820892
1.697634334,0.5276527405,3.170856171,9.51391571
1.707630333,0.4667294312,3.099754028,9.234446869
1.717626333,0.3927832031,2.979104919,8.989406433
1.727622333,0.3914360046,2.776725769,8.640482025
1.737618333,0.348924408,2.586321716,8.401429138
1.747614333,0.2538720703,2.519560547,8.200397186
1.757610333,0.1893562317,2.459086304,7.86644165
1.767606333,0.2046244812,2.433190155,7.619754639
1.777602333,0.2734812927,2.421215057,7.461084595
1.787598333,0.2866539001,2.423909454,7.194039917
1.797594334,0.2591111755,2.505489807,7.055128784
1.807589334,0.2409988403,2.568957825,6.961124268
1.817585333,0.1878593445,2.627037048,6.816524963
1.827581333,0.1119671631,2.668800201,6.742429047
1.837577333,0.0209564209,2.698139191,6.703959045
1.847573333,-0.03218307495,2.7099646,6.658753052
1.857569333,-0.09924362183,2.745740204,6.666237488
1.867565333,-0.1685494995,2.808310089,6.735693054
1.877561333,-0.2881507874,2.873873749,6.873256989
1.887557333,-0.3790118408,2.98494278,7.066654816
1.897553334,-0.3784130859,3.078947296,7.354356537
1.907549334,-0.312999115,3.082539825,7.647147675
1.917541083,-0.2350112915,3.017425232,7.839797058
1.927536083,-0.1465452576,2.993774414,8.083041229
1.937532083,-0.1555265808,3.048710175,8.250393219
1.947528083,-0.1886077881,3.138822784,8.197553101
1.957524083,-0.192948761,3.317551117,8.169710999
1.967520084,-0.2167492676,3.578009491,8.215515747
1.977516084,-0.1651066589,3.855083313,8.252189484
1.987512083,0.01107696533,3.993844757,8.406368866
1.997508083,0.2592608643,3.803440704,8.679999847
2.007504083,0.4492158508,3.41904007,9.350904694
2.017500083,0.2697390747,3.199746094,10.44378204
2.027496083,-0.02020797729,3.313060455,11.54010223
2.037492083,-0.3504212952,3.441343689,12.12209198
2.047488083,-0.6216572571,3.386108551,12.14215027
2.057483083,-0.9587562561,3.331172791,12.11400879
2.067479084,-1.228345642,3.528761902,12.09365112
2.077475084,-1.410816193,3.670068054,12.09305237
2.087471084,-1.373394012,3.6097435,12.18331467
2.097467083,-1.170715485,3.444636841,12.35096603
2.107463083,-0.9726773071,3.239563293,12.47820145
2.117459083,-0.9484277344,3.110232239,12.70557861
2.127455083,-0.9987231445,3.080444183,12.85077667
2.137451083,-1.083896027,3.016078033,12.82488052
2.147447083,-1.100511475,2.859803009,12.5491539
2.157443083,-1.052162018,2.713856506,12.05712708
2.167439083,-1.11862381,2.66775238,11.44594803
2.177435084,-1.230740662,2.680924988,10.83596649
2.187430084,-1.268013153,2.615211639,10.31415161
2.197426083,-1.21577179,2.551593933,9.808353424
2.207422083,-1.065334625,2.540966034,9.536369019
2.217418083,-0.8910969543,2.54021759,9.38877594
2.227414083,-0.7060816956,2.502196655,9.260193329
2.237410083,-0.6345304871,2.481988678,9.132209473
2.247406083,-0.67045578,2.542163544,8.89270752
2.257402083,-0.6628216553,2.531984711,8.665180664
2.267398083,-0.6155200195,2.452050934,8.374185791
2.277394083,-0.550405426,2.422262878,8.035589905
2.287390084,-0.4408332825,2.449206848,7.838000793
2.297386084,-0.3143463135,2.532134399,7.693850555
2.307382083,-0.1742376709,2.589614868,7.517068176
2.317378083,-0.1019380188,2.624342651,7.381001129
2.327373083,-0.03622467041,2.692451019,7.241042175
2.337369083,-0.03607498169,2.741848297,7.122937775
2.347365083,-0.09355545044,2.732417908,7.003486176
2.357361083,-0.1335223389,2.704575806,6.962770844
2.367357083,-0.1860630798,2.706222382,6.991810455
2.377353083,-0.1821711731,2.682421875,6.949448547
2.387349083,-0.1755848694,2.609523468,6.914122009
2.397345084,-0.1833686829,2.549198914,6.988217926
2.407341084,-0.1977388,2.500849457,7.040010223
2.417337083,-0.1395098877,2.445913696,7.127129059
2.427333083,-0.04116439819,2.43842926,7.300917664
2.437329083,0.05553451538,2.456391907,7.411387939
2.447325083,0.1646575928,2.400857391,7.560777283
2.457321083,0.2186952209,2.362088013,7.708220673
2.467317083,0.2308200073,2.383643188,7.787705383
2.477312083,0.2339634705,2.406395874,7.975115662
2.487308083,0.2011816406,2.461032257,8.137078857
2.497304084,0.1980381775,2.514770508,8.335865479
2.507300084,0.167202301,2.665806427,8.706345062
2.517296084,0.04146377563,2.919528809,9.172775116
2.527292083,-0.07125183105,3.261866913,9.62393692
2.537288083,-0.05972579956,3.636088715,10.05908203
2.547284083,0.08292755127,3.744014282,10.60409866
2.557280083,0.195643158,3.74191864,11.20000946
2.567276083,0.3996688843,3.754193115,11.6068634
2.577272083,0.6288423157,3.680995331,11.83079773
2.587268083,0.7945477295,3.742367706,11.8948645
2.597264083,0.9201365662,3.897295532,11.98153427
2.607260084,0.9937834167,3.999083862,11.96940948
2.617256084,0.9840536499,4.188440094,11.80879349
2.627252084,0.8973838806,4.466561737,11.64563278
2.637248083,0.7662565613,4.74124054,11.47768204
2.647243083,0.5990542603,4.956792297,11.23982666
2.657239083,0.4555027771,4.995262299,11.00242035
2.667235083,0.366587677,4.856500854,10.81680634
2.677231083,0.3390449524,4.675826569,10.6964566
2.687227083,0.3183879089,4.508773956,10.67520081
2.697223083,0.3168910217,4.403692474,10.64661026
2.707219083,0.379460907,4.303101654,10.62146255
2.717215084,0.3659889221,4.195176086,10.51937485
2.727211084,0.3400927734,4.08590332,10.34872971
2.737207083,0.3986210632,3.873195648,10.32956955
2.747203083,0.3999682617,3.598367157,10.34858002
2.757199083,0.3570075989,3.392395477,10.20847137
2.767195083,0.3571572876,3.20019516,10.03468277
2.777191083,0.4221221924,2.980003052,9.70701416
2.787187083,0.5140310669,2.747985535,9.29162796
2.797183083,0.5590873718,2.656226349,8.812174988
2.807179083,0.6310876465,2.666854248,8.382119293
2.817175083,0.6352789307,2.6502388,7.964188385
2.827170084,0.6078858948,2.643652496,7.523205414
2.837166084,0.5260061646,2.622396698,7.282356262
2.847162083,0.3754193115,2.580184479,6.988068237
2.857158083,0.2507286072,2.606829071,6.651867371
2.867154083,0.1779798889,2.653831329,6.309529266
2.877150083,0.1178050232,2.696492615,6.025569763
2.887146083,0.0809815979,2.705623627,5.849835205
2.897142083,0.1073268127,2.701432343,5.805078278
2.907138083,0.1582209778,2.708168335,5.872737579
2.917134708,0.1764830017,2.802921295,6.003116455
2.927130708,0.103434906,2.957549744,6.249204712
