Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
1.844713417,-0.4644841003,0.02739303589,9.750872955
1.854710417,-0.6010002136,0.1697470093,9.754016418
1.864707417,-0.3487747192,0.1481918335,9.735005951
1.874704417,-0.5740562439,0.03158432007,9.754166107
1.884701417,-0.5210664368,0.1755848694,9.747879181
1.894698417,-0.3586541748,0.07125183105,9.756860504
1.904695417,-0.3155438232,0.09729766846,9.755962372
1.914692417,-0.3327580261,0.1362167358,9.753267975
1.924689417,-0.3760180664,0.1276844788,9.743538208
1.934686417,-0.4287084961,0.1260379028,9.749525757
1.944683417,-0.4363426208,0.1240919495,9.747280426
1.954680417,-0.3556604004,0.1618135071,9.768087158
1.964677417,-0.3203338623,0.146844635,9.750423889
1.974674417,-0.3613485718,0.1633103943,9.753567352
1.984671417,-0.4779560852,0.1760339355,9.748477936
1.994668417,-0.5436694336,0.09669891357,9.756112061
2.004665417,-0.5319937134,0.05718109131,9.757608948
2.014662417,-0.5475613403,0.03607498169,9.750423889
2.024659417,-0.5451663208,0.0007484436035,9.755812683
2.034656417,-0.4285588074,0.1225950623,9.760602722
2.044653417,-0.4915777588,0.08711883545,9.747280426
2.054650417,-0.603993988,0.06421646118,9.745783539
2.064647417,-0.3742218018,0.1788780212,9.746681671
2.074644417,-0.4155358887,0.07394622803,9.748927002
2.084641417,-0.3995191956,0.1592687988,9.749226379
2.094638417,-0.3688330078,0.154329071,9.757908325
2.104634417,-0.3632945251,0.143102417,9.755962372
2.114631417,-0.3787124634,0.1074765015,9.749226379
2.124628417,-0.4300556946,0.07200027466,9.749675446
2.134625417,-0.4932243347,0.08637039185,9.743687897
2.144622417,-0.4480183411,0.09265731812,9.750872955
2.154619417,-0.38963974,0.09804611206,9.751920776
2.164616417,-0.3182382202,0.116308136,9.746531982
2.174613417,-0.3649411011,0.100740509,9.740843811
2.184610417,-0.3543132019,0.1249900818,9.764494629
2.194607417,-0.4095483398,0.0975970459,9.751322021
2.204604417,-0.4272116089,0.107177124,9.748178558
2.214601417,-0.3064128113,0.1020877075,9.752968597
2.224598667,-0.2923420715,0.1341210938,9.756411438
2.234595667,-0.2520758057,0.1160087585,9.752369843
2.244592667,-0.2312690735,0.1341210938,9.757908325
2.254589667,-0.3029699707,0.1203497314,9.758058014
2.264586667,-0.3432362366,0.126486969,9.755513306
2.274583667,-0.3588038635,0.09056167603,9.759105835
2.284580667,-0.4061054993,0.1043330383,9.754166107
2.294577667,-0.3656895447,0.09984237671,9.75386673
2.304574667,-0.346230011,0.06990463257,9.758806458
2.314571667,-0.2977308655,0.1215472412,9.759255524
2.324568667,-0.3606001282,0.08143066406,9.763297119
2.334565667,-0.5351371765,0.1371148682,9.744885406
2.344562667,-0.3899391174,0.07349716187,9.763596497
2.354559667,-0.4071533203,0.1118174744,9.758207703
2.364556667,-0.4670288086,0.1269360352,9.748777313
2.374553667,-0.457149353,0.102387085,9.764644318
2.384549667,-0.4537065125,0.08008346558,9.761800232
2.394546667,-0.4656816101,0.0845741272,9.756112061
2.404543667,-0.6237528992,0.1305285645,9.741292877
2.414540667,-0.7228468323,0.1257385254,9.74219101
2.424537667,-0.5667214966,0.1013392639,9.753567352
2.434534667,-0.5821394348,0.09535171509,9.753267975
2.444531667,-0.6944059753,0.1380130005,9.743238831
2.454528667,-0.5535488892,0.1447489929,9.754465485
2.464525667,-0.4704716492,0.08442443848,9.751920776
2.474522667,-0.549357605,0.1502874756,9.743388519
2.484519667,-0.5346881104,0.08726852417,9.743687897
2.494516667,-0.4977149963,0.1432521057,9.740843811
2.504513667,-0.5183720398,0.1216969299,9.746082916
2.514510667,-0.4483177185,0.1416055298,9.752220154
2.524507667,-0.419128418,0.1401086426,9.750423889
2.534504667,-0.4742138672,0.07843688965,9.756411438
2.544501667,-0.3948788452,0.139360199,9.754016418
2.554498667,-0.2796185303,0.02574645996,9.754615173
2.564495667,-0.3776646423,0.05807922363,9.755662994
2.574492667,-0.4595443726,0.1383123779,9.750723267
2.584489667,-0.4977149963,0.06960525513,9.750573578
2.594486667,-0.3905378723,0.139360199,9.75147171
2.604483667,-0.3900888062,0.1230441284,9.751022644
2.614480667,-0.4770579529,0.1158590698,9.756860504
2.624477667,-0.3414399719,0.08232879639,9.748328247
2.634474667,-0.24923172,0.09939331055,9.758357391
2.644471667,-0.4213737488,0.1046324158,9.753267975
2.654468667,-0.4875361633,0.1419049072,9.756112061
2.664465667,-0.3113525391,0.09190887451,9.755812683
2.674461667,-0.3022215271,0.07933502197,9.75386673
2.684458667,-0.5496569824,0.1368154907,9.750723267
2.694455667,-0.5662724304,0.08831634521,9.754016418
2.704452667,-0.5421725464,0.1170565796,9.737850037
2.714449667,-0.5087919617,0.08936416626,9.742490387
2.724446667,-0.2191442871,0.08517288208,9.75506424
2.734443667,-0.1848655701,0.05448669434,9.76314743
2.744440667,-0.2433938599,0.1172062683,9.757159882
2.754437667,-0.2788700867,0.1258882141,9.758357391
2.764434667,-0.3044668579,0.1375639343,9.753567352
2.774431667,-0.3400927734,0.1384620667,9.757608948
2.784428667,-0.5046006775,0.2070195007,9.742490387
2.794425667,-0.6017486572,0.1228944397,9.742789764
2.804422667,-0.5848338318,0.1652563477,9.750872955
2.814419667,-0.5538482666,0.0975970459,9.743089142
2.824416667,-0.6709048462,0.1068777466,9.74802887
2.834413667,-0.6779402161,0.1374142456,9.752519531
2.844410667,-0.5881269836,0.1038839722,9.754166107
2.854407667,-0.5400769043,0.1008901978,9.747579803
2.864404667,-0.4619393921,0.09909393311,9.757608948
2.874401667,-0.4285588074,0.09744735718,9.759405212
2.884398667,-0.4064048767,0.1130149841,9.752070465
2.894395667,-0.3341052246,0.120050354,9.756261749
2.904392667,-0.2315684509,0.1308279419,9.757758636
2.914389667,-0.2728825378,0.1107696533,9.761351166
2.924386667,-0.2894979858,0.09370513916,9.763446808
2.934382667,-0.2100132751,0.1088237,9.760303345
2.944379667,-0.2035766602,0.09639953613,9.75970459
2.954376667,-0.2688409424,0.0853225708,9.757758636
2.964373667,-0.3951782227,0.08816665649,9.756710815
2.974370667,-0.4778063965,0.07050338745,9.755962372
2.984367667,-0.3376977539,0.08337661743,9.753717041
2.994364667,-0.2664459229,0.08322692871,9.756710815
3.004361667,-0.3278182983,0.06855743408,9.755962372
3.014358667,-0.3260220337,0.09909393311,9.752070465
3.024355667,-0.1793270874,0.1032852173,9.75386673
3.034352667,-0.2718347168,0.08816665649,9.750573578
3.044349667,-0.2838098145,0.1170565796,9.758058014
3.054346667,-0.4182302856,0.1092727661,9.753118286
3.064343667,-0.325872345,0.1083746338,9.75147171
3.074340667,-0.3719764709,0.1164578247,9.755213928
3.084337667,-0.4505630493,0.1598675537,9.753567352
3.094334667,-0.2827619934,0.1172062683,9.756710815
3.104331667,-0.324225769,0.1022373962,9.755662994
3.114328667,-0.5249583435,0.1160087585,9.754615173
3.124325667,-0.4601431274,0.1140628052,9.747280426
3.134322667,-0.5261558533,0.07140151978,9.752968597
3.144319667,-0.5254074097,0.1270857239,9.752220154
3.154316667,-0.5794450378,0.1216969299,9.753717041
3.164313667,-0.413739624,0.1254391479,9.757459259
3.174310667,-0.4296066284,0.09505233765,9.754615173
3.184306667,-0.4568499756,0.1219963074,9.751920776
3.194303667,-0.3007246399,0.08292755127,9.76554245
3.204300667,-0.3634442139,0.1049317932,9.755812683
3.214297667,-0.3884422302,0.09939331055,9.750573578
3.224294667,-0.4358935547,0.135617981,9.751920776
3.234291667,-0.3887416077,0.1402583313,9.74563385
3.244288667,-0.3653901672,0.1407073975,9.751621399
3.254285667,-0.4406835938,0.129181366,9.762099609
3.264282667,-0.5472619629,0.1384620667,9.746981049
3.274279667,-0.5719606018,0.1282832336,9.753267975
3.284276667,-0.5688171387,0.1112187195,9.753267975
3.294273667,-0.5381309509,0.1169068909,9.746232605
3.304270667,-0.4969665527,0.1272354126,9.743388519
3.314267667,-0.4465214539,0.1203497314,9.735305328
3.324264667,-0.3984713745,0.1142124939,9.751771088
3.334261667,-0.3243754578,0.09580078125,9.754764862
3.344258667,0.1101708984,0.002694396973,9.777667236
3.354255667,0.9090596008,-0.07679031372,9.778565369
3.364252667,0.1483415222,0.1032852173,9.768985291
3.374249667,-0.5357359314,0.1363664246,9.768087158
3.384246667,-0.09669891357,0.135617981,9.762997742
3.394243667,0.0809815979,0.1419049072,9.756112061
3.404240667,-0.4477189636,0.1496887207,9.75266922
3.414237667,-0.8539741516,0.21061203,9.74683136
3.424234667,-1.068478088,0.1724414063,9.739945679
3.434230667,-1.150657196,0.1121168518,9.735754395
3.444227667,-1.181493073,0.1184037781,9.727820892
3.454224667,-0.6336323547,0.1555265808,9.751621399
3.464221667,-0.3344046021,0.109871521,9.757758636
3.474218667,-0.3992198181,0.1131646729,9.763297119
3.484215667,-0.3852987671,0.1149609375,9.755363617
3.494212667,-0.3766168213,0.1151106262,9.754465485
3.504209667,-0.3803590393,0.1037342834,9.751172333
3.514206667,-0.3776646423,0.1095721436,9.754166107
3.524203667,-0.3823049927,0.1065783691,9.745184784
3.534200667,-0.3854484558,0.1106199646,9.74802887
3.544197667,-0.3803590393,0.1110690308,9.760303345
3.554194667,-0.3778143311,0.1043330383,9.751022644
3.564191667,-0.3827540588,0.1083746338,9.752519531
3.574188667,-0.3841012573,0.1161584473,9.763596497
3.584185667,-0.3835025024,0.1133143616,9.762548676
3.594182667,-0.3838018799,0.1134640503,9.753567352
3.604179667,-0.3808081055,0.1128652954,9.754315796
3.614176667,-0.3769161987,0.1154100037,9.7502742
3.624173667,-0.3849993896,0.1091230774,9.757908325
3.634170667,-0.3838018799,0.117355957,9.765991516
3.644167667,-0.3812571716,0.116308136,9.751322021
3.654164667,-0.3791615295,0.1103205872,9.751172333
3.664161667,-0.3820056152,0.1094224548,9.758956146
3.674157667,-0.3826043701,0.1113684082,9.757010193
3.684154667,-0.3884422302,0.1106199646,9.76554245
3.694151667,-0.3839515686,0.1070274353,9.760153656
3.704148667,-0.3815565491,0.1157093811,9.759554901
3.714145667,-0.3797602844,0.1101708984,9.761650543
3.724142667,-0.3836521912,0.1161584473,9.764195251
3.734139667,-0.3911366272,0.1188528442,9.768386536
3.744136667,-0.3875440979,0.1196012878,9.742041321
3.754133667,-0.3833528137,0.1065783691,9.750423889
3.764130667,-0.3688330078,0.116308136,9.758207703
3.774127667,-0.3734733582,0.1082249451,9.752369843
3.784124667,-0.3799099731,0.1118174744,9.761201477
3.794121667,-0.3814068604,0.1246907043,9.762997742
3.804118667,-0.3772155762,0.1074765015,9.754166107
3.814115667,-0.3835025024,0.1203497314,9.74683136
3.824112667,-0.3902384949,0.120050354,9.724228363
3.834109667,-0.3881428528,0.1139131165,9.776769104
3.844106667,-0.3764671326,0.1172062683,9.748477936
3.854103667,-0.3727249146,0.117355957,9.758806458
3.864100667,-0.3818559265,0.1166075134,9.753267975
3.874097667,-0.3719764709,0.1179547119,9.759105835
3.884094667,-0.3849993896,0.1148112488,9.75386673
3.894091667,-0.3849993896,0.1115180969,9.746981049
3.904087667,-0.3775149536,0.1118174744,9.756860504
3.914084667,-0.3644920349,0.1134640503,9.760003967
3.924081667,-0.3772155762,0.1172062683,9.745184784
3.934078667,-0.3845503235,0.1181044006,9.758058014
3.944075667,-0.3841012573,0.1191522217,9.757608948
3.954072667,-0.37676651,0.1149609375,9.756261749
3.964069667,-0.3691323853,0.1134640503,9.760153656
3.974066667,-0.37676651,0.1181044006,9.756710815
3.984063667,-0.3867956543,0.1133143616,9.749076691
3.994060667,-0.3830534363,0.1116677856,9.752220154
4.004057667,-0.3788621521,0.1124162292,9.742789764
4.014054667,-0.3674858093,0.119002533,9.756561127
4.024051667,-0.3823049927,0.1151106262,9.767937469
4.034048667,-0.3766168213,0.1185534668,9.753567352
4.044045667,-0.3811074829,0.1182540894,9.743089142
4.054042667,-0.3749702454,0.1175056458,9.761500854
4.064039667,-0.3670367432,0.1131646729,9.753717041
4.074036667,-0.3752696228,0.1095721436,9.764195251
4.084033667,-0.3912863159,0.1176553345,9.752369843
4.094030667,-0.3854484558,0.1059796143,9.757608948
4.104027667,-0.3748205566,0.1104702759,9.760752411
4.114024667,-0.3704795837,0.1152603149,9.765243073
4.124020667,-0.379460907,0.109871521,9.767039337
4.134017667,-0.384250946,0.1031355286,9.751322021
4.144014667,-0.3900888062,0.1148112488,9.754166107
4.154011667,-0.392334137,0.1155596924,9.7502742
4.164008667,-0.3728746033,0.1107696533,9.749226379
4.174005667,-0.3751199341,0.1097218323,9.755213928
4.184002667,-0.3787124634,0.1139131165,9.752369843
4.193999667,-0.3811074829,0.117355957,9.760602722
4.203996667,-0.3812571716,0.1094224548,9.760153656
4.213993667,-0.3812571716,0.1053808594,9.756112061
4.223991,-0.3706292725,0.1187031555,9.772727509
4.233988,-0.3716770935,0.1100212097,9.760153656
4.243985,-0.3829037476,0.1145118713,9.751172333
4.253982,-0.3894900513,0.1118174744,9.752220154
4.263979,-0.3742218018,0.1107696533,9.749076691
4.273976,-0.3710783386,0.1113684082,9.75506424
4.283973,-0.3721261597,0.1140628052,9.753267975
4.29397,-0.3779640198,0.1154100037,9.760153656
4.303967,-0.3779640198,0.1181044006,9.760752411
4.313964,-0.3785627747,0.1139131165,9.751322021
4.323961,-0.3775149536,0.1148112488,9.749675446
4.333958,-0.3736230469,0.1122665405,9.750872955
4.343954,-0.3797602844,0.1188528442,9.64968338
4.353951,-0.3764671326,0.1134640503,9.884395294
4.363948,-0.3683839417,0.1157093811,9.701325989
4.373945,-0.3806584167,0.116308136,9.80296463
4.383942,-0.3758683777,0.1145118713,9.73276062
4.393939,-0.3802093506,0.1172062683,9.77602066
4.403936,-0.380508728,0.1228944397,9.75266922
4.413933,-0.379460907,0.1176553345,9.754764862
4.42393,-0.3722758484,0.1070274353,9.752369843
