Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
1.37807825,0.001648123376,0.001773765776,-0.0001625998411,0.002426725036
1.38807325,0.001121616457,0.000815826701,-0.00001372909173,0.001387005829
1.39806825,0.001093872939,-0.001905301353,0.001558040851,0.002693366396
1.40806225,0.001965791918,-0.0006682630628,-0.0003908603685,0.002112743528
1.41805725,-0.002341184998,-0.002272346755,-0.0005808396963,0.003313922408
1.42805225,0.001101217,0.001754618948,0.002018139232,0.002892101743
1.43804725,0.001960903406,-0.001265576808,0.0003189881099,0.002355542451
1.44804225,0.0008255977882,0.0006867864868,-0.0007737068809,0.001323597266
1.45803625,-0.0008207170176,0.0008723502979,0.001035251655,0.001583135324
1.46803125,0.0007297754055,0.002733899979,0.001722613582,0.00331272981
1.47802625,0.0008835578337,-0.0003267487045,0.000331819756,0.0009987710007
1.48802125,0.0003772908822,-0.0005991901271,0.0006567253731,0.0009657460504
1.49801625,0.0003772702767,-0.001232198207,-0.0002031924669,0.001304581335
1.50801025,-0.0007622962585,-0.0006447050255,0.003193669487,0.003346082029
1.51800525,-0.002134163864,-0.001204567496,-0.001607938786,0.002931058749
1.52800025,0.001965772361,0.000224218471,0.0005399006186,0.002050860203
1.53799525,0.0007487486582,-0.0007555382326,-0.000554777449,0.001199683538
1.54799025,0.001949834172,0.000618386548,0.002163511235,0.002977421046
1.55798525,-0.001121895504,0.001523720799,-0.0007884756778,0.002049894751
1.56797925,0.001256573712,-0.0006752512418,0.0005582848098,0.001531869336
1.57797425,-0.0005359357456,0.000896216603,-0.0002367338166,0.001070735365
1.58796925,0.00115144311,0.0003659811337,-0.001915324247,0.002264559647
1.59796425,0.001878259238,0.001699862536,-0.00190337305,0.00316863052
1.60795925,0.001479850151,0.001706254086,-0.0007717959234,0.00238682392
1.61795325,-0.001429341035,0.0003080163151,0.0005845869891,0.001574684664
1.62794825,0.003907633945,0.0005511628697,-0.001034348505,0.004079615226
1.63794325,0.000759849092,-0.00108867907,0.001198421,0.00178852052
1.64793825,-0.001923551899,-0.0002250159159,0.000438354793,0.001985658328
1.65793325,0.001143909409,0.001607061597,-0.0003725804854,0.00200748398
1.66792725,0.001218211721,-0.001999124885,0.002196837217,0.003210394658
1.67792225,0.000673320028,-0.00007452396676,-0.0002139866119,0.0007104251909
1.68791725,0.000103137223,0.001715919119,-0.0008528789622,0.001918962802
1.69791225,0.0004370532697,0.0007807083894,0.0008653635159,0.001244738995
1.70790725,0.001670629368,-0.00006617698818,0.0005745461676,0.001767904177
1.71790125,-0.0001724994509,0.0000853354577,-0.002625788096,0.002632831428
1.72789625,0.0009617407341,0.0008427385474,-0.001586888917,0.002037981828
1.73789125,0.0008944659494,-0.001256339485,0.0008056763327,0.001739992123
1.74788625,0.0002089682966,-0.00120387529,0.001082911273,0.001632691118
1.75788125,-0.001983361086,-0.0002931887284,-0.0006823469885,0.002117847549
1.76787525,0.0009437191766,-0.001214908669,-0.0004674298689,0.001607824505
1.77787025,-0.0001891086577,0.0003420556895,0.001871208544,0.001911592424
1.78786525,0.00008812639862,-0.001211366151,-0.001193024567,0.001702492828
1.79786025,-0.001127053285,-0.0002024504356,0.00100575469,0.0015240662
1.80785525,0.0008836333873,0.00160956441,0.0001665925374,0.001843707847
1.81784925,0.0006503061159,-0.0004602607805,-0.00052055181,0.000951689139
1.82784425,0.001277746982,-0.000958005432,0.001074149041,0.001924631892
1.83783925,0.003752572462,0.0008182736346,-0.001319004921,0.00406092918
1.84783425,0.001612722524,0.001636662986,0.0006751699839,0.002394868301
1.85782925,-0.002240914851,-0.0006600304041,-0.00169462245,0.002886015376
1.86782325,-0.0002704419894,0.0005490446929,-0.00008846994024,0.0006183978289
1.87781825,0.001397595974,-0.0006597375032,0.0007646522718,0.001724303098
1.88781325,0.0009195585735,0.002590117976,-0.0001709160861,0.002753817606
1.89780825,-0.0009213940939,0.0006504801568,-0.003599232296,0.003771811849
1.90780325,0.0009984788485,-0.001217460958,0.003062398871,0.003443465993
1.91779725,-0.001103171613,-0.002468969906,0.0004925841931,0.002748715917
1.92779225,-0.001964704134,-0.001370682148,-0.002708802,0.003616136081
1.93778725,0.001655586995,0.001630378305,0.002286229283,0.003259746317
1.94778225,0.0003583612852,0.0004926759284,0.00003079790622,0.0006100007313
1.95777725,-0.001532274066,-0.0006100812461,-0.0006621607463,0.001777222494
1.96777125,-0.0009972450789,0.0004767547362,-0.0006088975351,0.001261962374
1.97776625,0.0007556769997,-0.0009519078303,-0.0003515866119,0.00126522306
1.98776125,-0.0002326220274,-0.00008185300976,-0.001838429482,0.001854895114
1.99775625,-0.004541990347,0.0001876687165,-0.001574864495,0.00481093484
2.00775125,0.0001904470846,-0.001219013007,0.00143770338,0.001894532611
2.01774625,-0.0001556494972,0.0004159428645,0.001210368238,0.001289273635
2.02774025,0.0004353059921,-0.0004666286986,-0.0005955213564,0.0008728569958
2.03773525,-0.000511631486,-0.0003618590999,-0.0003703141119,0.0007279020038
2.04773025,-0.0006232179003,0.001321791322,0.003023352008,0.003358003904
2.05772525,0.0006668616552,0.0004804295022,0.0001529015135,0.0008359999082
2.06772025,-0.0002114489907,0.001046351274,-0.001668434357,0.001980715746
2.07771425,0.0008795720059,-0.0009539024904,0.0006586132804,0.001455111105
2.08770925,-0.0009212574223,0.001129488461,-0.001391221886,0.002014933685
2.09770425,-0.0006966546644,-0.003365077078,-0.0009255773039,0.003558899382
2.10769925,-0.0004606986186,0.00235752319,-0.0004198430106,0.002438529672
2.11769425,-0.00160029321,-0.0006011340301,0.002540696412,0.003062260397
2.12768825,-0.0007787080249,0.0001916890033,-0.001098512905,0.001360096123
2.13768325,0.002038809936,0.0006498951698,-0.002852276899,0.003565752823
2.14767825,-0.000409433851,-0.0005740935449,0.002183760516,0.002294783099
2.15767325,0.000209862832,-0.0002428148873,-0.0003130381228,0.0004483239276
2.16766825,0.0006548769306,-0.0002622560132,0.001537060016,0.001691211253
2.17766225,0.002538225148,0.0002539225388,0.001438877895,0.002928725517
2.18765725,-0.0009944577469,-0.001449435251,0.0001208796166,0.001761936616
2.19765225,-0.002044909867,0.001908502425,-0.001144763432,0.00302233704
2.20764725,0.0007388924714,-0.001232962357,-0.0004257099936,0.001499128833
2.21764225,-0.00184426154,0.001004728838,0.0009113358101,0.00228939154
2.22763625,-0.001311629312,0.0003155027516,-0.002041577362,0.00244702913
2.23763125,0.002168821171,0.001357776229,-0.003199520521,0.004096861375
2.24762625,-0.0006160464836,-0.000110957073,0.002114551142,0.002205255376
2.25762125,-0.0006525830831,0.002846371382,0.002023354406,0.003552697254
2.26761625,-0.002094951225,0.0003829472698,-0.001538623474,0.002627324008
2.27761325,0.001585290069,-0.0006425760221,0.002230807673,0.002811147705
2.28760825,0.0004177603405,0.0003204229288,-0.0003050543601,0.0006084839505
2.29760325,0.0001910794526,-0.001332805026,-0.0009511541575,0.001648506848
2.30759825,-0.001316802343,0.0005777466577,-0.0006912296521,0.001595480506
2.31759325,0.00128374272,0.001112077734,0.001358949929,0.002175191294
2.32758825,-0.000324007473,0.00161834457,0.0007070082938,0.001795516838
2.33758225,0.0008476886433,-0.0001020210329,-0.002173682675,0.002335354512
2.34757725,0.0002354278695,0.001509723952,0.001088956022,0.001876304322
2.35757225,0.000003195600584,-0.002224306809,-0.0004432774149,0.00226804891
2.36756725,-0.00137605553,-0.0007912595756,-0.003094454296,0.003477825172
2.37756225,0.00115110958,-0.001265988452,-0.001581609831,0.00233007933
2.38755625,-0.001178623643,-0.0002707652748,-0.0004505653633,0.001290533483
2.39755125,0.001883452525,-0.002087990055,-0.0014123976,0.003146738449
2.40754625,-0.002058025682,0.001683578826,-0.001779647544,0.00319953946
2.41754125,-0.001284928061,0.001764534041,0.0004518936621,0.002229086895
2.42753625,0.0008051206823,0.00006144260988,0.0005554907257,0.0009800839014
2.43753025,-0.001405387418,0.0006730415625,-0.0008020610549,0.001752541205
2.44752525,-0.0002913872013,-0.0003354975488,0.000951630529,0.00105026938
2.45752025,0.001680321293,0.0004702181323,0.0006463800091,0.001860750347
2.46751525,0.001065930119,-0.001707714982,-0.0004551034654,0.002063883873
2.47751025,0.00193533767,0.0003535712603,0.0003902995959,0.002005711422
2.48750425,-0.0008098488906,-0.0005593602546,0.00153599144,0.001824283098
2.49749925,-0.001909586485,0.0006411481882,-0.001972770784,0.002819470891
2.50749425,0.001377819572,-0.0001032052096,-0.001501391176,0.00204039544
2.51748925,0.0001511388691,0.003412313061,0.0002061434789,0.003421873539
2.52748425,-0.001885114121,-0.002095636446,-0.000906525238,0.002960934881
2.53747825,0.00008389609866,-0.0006162042264,-0.002818081062,0.002885884107
2.54747325,0.0009331782348,0.00009512621909,-0.0002340159845,0.0009667647576
2.55746825,-0.0003297971562,-0.0008894067723,0.003250208683,0.003385803753
2.56746325,0.0004316004924,0.0001343123149,-0.001354396809,0.001427833849
2.57745825,-0.001168683288,0.0007885964587,-0.0003051996464,0.001442515797
2.58745225,-0.001165753813,-0.0008548402693,0.002759033348,0.003114803181
2.59744725,0.000723100733,-0.001747873845,0.0007679162081,0.002041478129
2.60744225,0.002571600955,0.0002585516777,-0.002186328406,0.003385263998
2.61743725,0.001339023584,0.0003734817728,0.002205987927,0.00260746151
2.62743225,0.0003613772569,0.00196605199,0.0009753413033,0.002224240232
2.63742725,-0.001159272389,0.0003668204881,-0.001779868966,0.002155551734
2.64742125,-0.0009859006386,-0.0005636878777,-0.002841937589,0.003060449861
2.65741625,0.001356362482,-0.0005319742486,0.0001212620409,0.001461991883
2.66741125,-0.001095077256,0.001087227603,0.0004714677343,0.001613548847
2.67740625,-0.002206793055,-0.001000161516,-0.001433545025,0.002815192708
2.68740125,0.001167165698,0.001708806027,-0.0008500465192,0.002237157323
2.69739525,0.0006516441936,0.001453403151,0.0006399555132,0.001716555834
2.70739025,-0.001522027887,-0.0001484882087,-0.001897770679,0.002437242538
2.71738525,0.0005219737068,-0.0005899989046,-0.003606913146,0.003691934141
2.72738025,0.001792301657,-0.002449684544,0.000499681104,0.003076195832
2.73737525,-0.0008797153714,-0.001327023609,-0.0004721685546,0.001660672736
2.74736925,-0.003215307603,0.00351034198,0.00104237115,0.004873114139
2.75736425,0.0008721451741,0.0008619169239,-0.0007178338128,0.001420853043
2.76735925,-0.0006927283248,0.0007037251489,-0.001070702681,0.001456538997
2.77735425,0.0006472561508,-0.00005454313941,-0.002918935381,0.002990334302
2.78734925,0.0007798816077,-0.0006060837768,0.001490992843,0.001788466529
2.79734325,-0.0006923358887,-0.0005486095324,0.002271683421,0.002437385273
2.80733825,0.00173247233,0.0001603239216,-0.001125977491,0.002072435631
2.81733325,-0.0007893373258,-0.0007987080608,0.0006858623819,0.001315824908
2.82732825,-0.003692981787,-0.001277544536,0.001158573548,0.004075846806
2.83732325,-0.0007243967848,0.001296522096,-0.001705357805,0.002261407856
2.84731825,-0.002216565888,-0.001289939974,-0.001860620105,0.003168440728
2.85731225,-0.0006118795136,-0.000291011529,0.001185179921,0.001365187055
2.86730725,-0.002393001691,0.0003918230068,0.0008219247684,0.002560379402
2.87730225,-0.0007852687268,-0.001728624804,0.00175964518,0.002588656378
2.88729725,-0.0009642331279,0.001277285279,-0.0009823455475,0.001877819476
2.89729225,-0.0001242252765,0.0005714831641,0.0002311486751,0.0006288518396
2.90728625,0.001485123066,0.003882857505,0.000653259689,0.0042081969
2.91728125,0.0005535384407,-0.002033368917,-0.0005175328697,0.002169984846
2.92727625,0.003257711884,0.0008572262013,-0.0004978254437,0.003405195097
2.93727125,0.0004148660228,-0.001189137576,-0.000779588474,0.001481188773
2.94726625,-0.001025105128,-0.0006913929246,-0.0002456246875,0.001260633248
2.95726025,-0.001119248336,0.001740646665,-0.0009707857389,0.002285824272
2.96725525,-0.0003764926223,-0.0002527292818,0.001084109419,0.001175122129
2.97725025,-0.001657080953,-0.0008418494835,-0.001796265948,0.002584801577
2.98724525,0.0002318992047,-0.0004261301365,-0.001250584261,0.001341389253
2.99724025,0.0004705857718,-0.0006865828764,0.002872772515,0.002990931115
3.00723425,0.002432270441,0.0001706888434,-0.0006047831266,0.002512137896
3.01722925,0.0005600479199,-0.001430920092,-0.0007994938642,0.001732159468
3.02722425,-0.003031491069,0.001353947446,0.001283364487,0.003559513477
3.03721925,0.001013446948,0.0001325630583,-0.0003390659112,0.00107685346
3.04721425,0.002299487125,-0.0007489433046,-0.0004485218087,0.002459619671
3.05720925,-0.0006709195441,0.001461635809,0.0004749974469,0.001676942112
3.06720325,0.001388769364,-0.001703797607,0.0009828621987,0.002407825727
3.07719825,-0.0002548823832,-0.003398841713,-0.001952065155,0.003927804525
3.08719325,0.000129944412,-0.001769785769,-0.0008942575078,0.00198713958
3.09718825,0.0006714838091,0.0007086317055,0.0006465901388,0.001170951838
3.10718325,0.002743689343,-0.00173029094,0.0006095723948,0.003300502455
3.11717725,0.000009052222595,-0.001179072773,0.0001813452691,0.001192971355
3.12717225,-0.00129855983,-0.001289593987,0.0008727018721,0.002027540096
3.13716725,0.0005300362827,-0.001370607177,-0.0008702805499,0.001707890725
3.14716225,0.003795337863,0.0005790931173,-0.0008060983382,0.003922975002
3.15715725,-0.00141398143,0.0006825398887,0.001542021055,0.002200689237
3.16715125,0.001429742086,0.000477742753,-0.0004657360259,0.001577754929
3.17714625,0.0004283207236,0.002810047939,0.0008281271439,0.00296067942
3.18714125,0.001054696157,0.0004350409145,0.001082192641,0.001572509298
3.19713625,-0.001198844402,-0.0002286322415,0.0002181620803,0.001239796473
3.20713125,-0.0004643445136,0.0006137256278,-0.0001592078479,0.0007858893766
3.21712625,-0.001458313433,-0.00212380616,-0.0006458243006,0.002655996931
3.22712025,-0.001332345884,0.0005934170913,0.001714535407,0.002250982244
3.23711525,0.0001199520193,0.001711605,0.00009279453661,0.001718310505
3.24711025,0.0007489908021,-0.0007179968525,-0.00002012355253,0.001037743542
3.25710525,-0.0007389299572,-0.0001280645374,0.001733107492,0.001888406627
3.26710025,-0.001146659954,0.001970772631,-0.00009035877883,0.002281871715
3.277090917,-0.00130454544,0.0002272806596,0.001153381541,0.001756070694
3.287085917,-0.00002676085569,0.0002336723264,-0.000450906693,0.0005085624301
3.297080917,-0.001259772107,-0.001380565343,-0.002195106819,0.002882963818
3.307075917,-0.001232607756,0.0000008163042367,0.0001503392123,0.001241742495
3.317070917,0.00295239035,-0.0002112893853,-0.001503723441,0.003320005448
3.327064917,-0.00008041784167,-0.001383612864,-0.002002000809,0.002434924809
3.337059917,0.0001454174053,-0.001209080685,-0.000001056934707,0.001217794499
3.347054917,0.0004628661554,0.0003475369886,-0.0002372793388,0.0006255625635
3.357049917,-0.000565379858,0.001697206055,-0.0009880850557,0.002043642545
3.367044917,-0.001102805836,-0.0002708700486,0.001489986433,0.001873395544
3.377038917,0.001602813718,-0.0000158820767,-0.0007811836549,0.001783118604
3.387033917,0.0007703095907,-0.0009080409072,0.0008518667892,0.001464101151
3.397028917,-0.003031238681,-0.0005107033066,0.001154766069,0.003283703775
3.407023917,-0.0009811373893,0.001015288057,0.002304985188,0.0027030348
3.417018917,0.001760097453,-0.000924362801,0.001451281249,0.002461423754
3.427013917,-0.0003872092348,0.0006309231976,-0.001024393365,0.001263873743
3.437007917,-0.0003203616943,-0.000216486631,0.0007825269131,0.0008728381558
3.447002917,-0.001910801511,0.002701006364,0.0007396499859,0.003390233015
3.456997917,0.0004476198228,-0.0005692103878,-0.00105868571,0.001282645471
3.466992917,0.000440429314,-0.001825689804,-0.001308756531,0.002289096961
3.476987917,0.002588464646,-0.002508047502,0.002025963273,0.00413460744
3.486981917,0.0005186561029,-0.001014813082,-0.001305917511,0.001733283096
3.496976917,-0.001724748523,-0.0001106958371,-0.003320188494,0.003743081975
3.506971917,0.0002646328649,0.0002363140229,0.001716381637,0.001752666767
3.516966917,0.001027674531,0.0001862815116,0.0001388199162,0.001053606526
3.526961917,0.0001118134242,-0.0001838980243,-0.0005844946136,0.0006228600794
3.536955917,0.0006754263304,0.0001851250418,0.003036475042,0.003116192017
3.546950917,-0.0005581498845,-0.002356063342,0.0005416255444,0.002481113459
3.556945917,-0.0003816849785,-0.003072044346,0.0008406577399,0.003207778877
3.566940917,-0.0008370854193,-0.0014035739,0.0007799376035,0.001810810415
3.576935917,0.0004257324617,0.0001126118004,0.0006311725592,0.0007696157133
3.586930917,0.001068086829,-0.001139606582,-0.000009317649528,0.001561921718
3.596924917,0.001308795065,0.00194138987,0.0006637719925,0.002433625363
3.606919917,-0.0009034929099,0.002823695075,-0.001458767336,0.003304172431
3.616914917,0.00162335916,-0.0001418720931,0.001087115379,0.001958888077
3.626909917,0.002023898531,0.00003975536674,-0.001868194435,0.00275461362
3.636904917,0.001397413667,-0.001003468875,0.00294667948,0.003412130522
3.646898917,-0.0007379089948,-0.0005158442073,-0.0006760183605,0.001125879991
3.656893917,-0.001047264202,-0.0004594551865,0.001018337323,0.001531297581
3.666888917,0.0007607558509,-0.00007569370791,-0.002591843717,0.002702245891
3.676883917,0.001211579773,-0.0003820727579,-0.001249010558,0.001781553399
3.686878917,-0.001445189817,-0.001288080122,-0.0007592552574,0.002079469296
3.696872917,-0.001772081829,-0.001133544836,-0.000486645964,0.002159171646
3.706867917,-0.0004175980575,0.0002443746198,0.0013621205,0.001445503147
3.716862917,0.001112160273,-0.002052852418,0.0003089488018,0.002355112075
3.726857917,-0.0002889288589,0.00194535125,-0.001247402513,0.002328923443
3.736852917,0.001504297834,0.003104762174,-0.0003268675646,0.00346544406
