Time (s),X (rad/s),Y (rad/s),Z (rad/s)
0.04416337493,-0.0009797606617,0.0001974559855,-0.003182707587
0.0541583749,0.0002285093069,-0.001336796675,-0.001309536863
0.06415437488,0.0004255833337,-0.001510967501,0.001044164877
0.07414937485,0.002679630416,-0.001859163633,0.00292214239
0.08414437505,-0.001492744079,-0.003882899648,-0.0007223935681
0.09414037503,0.0001187666785,-0.001302715857,0.001138700522
0.104135375,-0.003007518128,0.0007535108598,-0.00142698898
0.114131375,0.0001956357155,0.00175454421,-0.001604578923
0.124126375,0.0001945703989,-0.0008918389212,0.0008415345801
0.1341213749,0.0009897376876,0.002270082943,0.001976228086
0.1441173749,0.002022777917,0.002037588973,0.002130691428
0.1541123749,-0.0007390076062,-0.001027598977,-0.0009325921419
0.1641073748,0.0005089496262,-0.001979679102,-0.001994660823
0.1741033751,-0.002107447945,-0.0003585391678,0.002015417907
0.184098375,-0.001094114967,-0.00005121040158,-0.001070120605
0.194093375,-0.0006929319352,-0.002376988297,-0.0009664612007
0.204089375,0.001518290723,-0.0007873475552,0.003057042602
0.214084375,0.0005006375723,-0.0002367706038,0.001524868421
0.2240803749,0.001887345454,-0.002065030625,0.0007411001716
0.2340753749,-0.0008938754909,-0.0003457299899,-0.001073522842
0.2440703749,-0.0005141086876,0.000332577154,0.001109736622
0.2540663749,-0.00008484674618,-0.000580028398,-0.0009672926972
0.2640613751,0.0007692290237,0.0003661927767,0.00009184645023
0.274056375,-0.001548711443,0.0001357092988,-0.0001382910414
0.284052375,0.0001139000524,-0.001409456832,-0.0008517518872
0.294047375,-0.001741717802,-0.002348933369,-0.0006974001299
0.3040423749,-0.0006567460368,-0.0006386511959,-0.001799682504
0.3140383749,-0.0004033222795,0.001912928885,0.00106201868
0.3240333749,0.0009644771926,-0.0004362454638,0.00001726066694
0.3340283749,-0.001806210144,0.0006962636253,-0.001254116884
0.3440243748,-0.001938835601,0.001697079511,0.0004332619719
0.3540193751,-0.0007982762763,-0.0001722900197,0.0006530018291
0.364015375,0.0006217211485,0.0007457014872,-0.001122527639
0.374010375,-0.0001567169093,-0.0009979389142,-0.0005983921583
0.384005375,0.0008488927269,0.001633264241,0.00159844954
0.394001375,0.000234586536,0.001186349313,-0.001387856435
0.4039963749,-0.0006085702917,0.002256673761,0.001806605258
0.4139913749,-0.0009408763144,-0.0002650448587,0.0005151747027
0.4239873749,-0.0003624376841,0.001729929121,-0.0008811205626
0.4339823748,0.0009294231422,-0.0004212853964,0.00007749872748
0.443977375,-0.0001377054723,0.0006698118523,-0.001315334579
0.453973375,0.001311604399,-0.0003310660832,-0.003021434881
0.463968375,-0.004832574166,-0.000916428864,0.001738965511
0.473964375,0.001511664363,-0.001771667739,-0.001976855099
0.4839593749,-0.001436188584,-0.0007175887004,0.0003243822139
0.4939543749,-0.0006097431178,0.0003475463018,-0.0003520130413
0.5039503749,0.0009253028547,-0.0009837679099,0.001519390265
0.5139453749,0.001529177069,0.001204765867,-0.0004735499388
0.5239403748,0.001419188571,-0.0000391965732,-0.000192586449
0.5339363751,0.0000391304493,0.002254368505,0.001571669709
0.543931375,0.002695899922,-0.0006953487173,-0.0001948049758
0.553926375,0.0001175553771,-0.0006371662021,-0.0009718096699
0.563922375,-0.0005964381271,-0.0008736550808,0.001527034328
0.5739173749,-0.001009772881,0.0003075492568,-0.0001027728431
0.5839123749,0.000895186211,0.001361894887,-0.002955551026
0.5939083749,0.001241258928,0.0004994394258,0.0005993293598
0.6039033749,-0.001685821335,0.0005042330595,-0.00001293153036
0.6138993748,0.001592598506,-0.001503506443,-0.00004884600639
0.6238943751,0.002365181688,0.0009892123053,0.00004489719868
0.633889375,-0.001567371306,-0.0004370703828,0.001355325687
0.643885375,0.0004457121249,-0.001601404278,0.0004450572887
0.653880375,-0.00008072261699,0.001270573237,-0.001814935938
0.6638753749,0.001773902914,0.002832250902,0.00002104730811
0.6738713749,0.001566821244,-0.001500214683,-0.001964987023
0.6838663749,-0.001880640863,0.00003509758972,-0.002079503145
0.6938613749,-0.002009200165,0.0002276627347,-0.001956807682
0.7038573748,-0.001658994472,0.001022882643,0.001562559628
0.713852375,-0.0008679561433,0.000006455695257,-0.0004587727599
0.723848375,-0.0004652861971,-0.0009813108481,-0.0004981874954
0.733843375,-0.001089151716,-0.001074828207,0.0001500513172
0.743838375,0.0006080808816,0.0009893880924,0.0001577745425
0.7538343749,-0.0004828594392,0.0006364184665,-0.00006969948299
0.7638293749,-0.0006138869794,0.001573318499,0.0006339076208
0.7738243749,0.00024537032,-0.001153554302,0.0001282292651
0.7838203749,-0.0007482550573,0.0001974673942,0.001023317687
0.7938153748,-0.000349679729,0.0003468673676,0.0003605058882
0.803810375,-0.001516943215,0.0001756260172,0.002925662789
0.813806375,0.0000640891958,0.0006821238203,0.002593209269
0.823801375,-0.00006507406943,-0.001407658681,-0.0001224158332
0.833796375,0.0009371365886,0.000378556666,-0.001908173785
0.8437923749,0.001202919986,0.0007308928762,0.0004721595906
0.8537873749,-0.001165784663,-0.0003486855421,-0.002024674788
0.8637833749,-0.0003410037607,-0.002683744999,0.0009298361838
0.8737783749,-0.001463491702,0.0005750190467,-0.0005523954751
0.8837733748,-0.001057892223,0.0009681016672,0.00129077828
0.893769375,-0.000316591002,0.002401830163,-0.0001598317176
0.903764375,-0.001194901532,0.001179173007,-0.001433355268
0.913759375,0.00008143775631,-0.0001528081484,-0.0007378971786
0.923755375,0.0005775847239,-0.00003349850886,0.000229362864
0.9337503749,-0.00006943603512,-0.001892702654,0.0004688933259
0.9437453749,-0.0002800921211,-0.001745962538,0.001646809396
0.9537413749,0.0002728605177,-0.0003501870669,-0.001055481029
0.9637363749,0.0001916340552,0.0004207981983,0.000006587593816
0.9737323748,0.003361280775,0.001308938954,-0.0006840565475
0.983727375,-0.0009024402243,-0.001568340464,0.001258453121
0.993722375,0.001052182284,0.001206162735,0.0009793277131
1.003718375,-0.0006077660946,-0.0007017257158,0.000853892765
1.013713375,-0.0005362641532,0.001371396473,-0.0009523176122
1.023704125,-0.001262241858,-0.0001348874066,0.002738025039
1.033700125,0.0007102160016,0.0008443231927,-0.00002809625585
1.043695125,-0.00003467011265,0.001396662788,-0.0004965462722
1.053690125,-0.001277806237,0.0006784365978,0.001904428704
1.063686125,-0.0003044208279,-0.001046226593,0.0005691195838
1.073681125,-0.0001270171488,0.002381691942,-0.001688218792
1.083677125,0.001380331931,-0.0006684265099,-0.001430424862
1.093672125,0.00005012413021,-0.0006260513328,0.0007998710498
1.103667125,-0.001517146127,0.001457339618,0.0009367575403
1.113663125,-0.0004592498299,0.001172828139,-0.0002327181865
1.123658125,0.002126679756,-0.00105064502,0.001006450737
1.133653125,0.000555576873,0.001529341331,0.0008877040818
1.143649125,0.000218686997,-0.0008070499171,-0.001679849578
1.153644125,0.0006058152067,0.0006850796053,0.0009603897342
1.163639125,-0.0006019282737,0.002304015215,0.0004471986322
1.173635125,-0.002905274509,0.002071324037,-0.0001454247395
1.183630125,0.0003965125652,0.002265734831,-0.00006845942698
1.193626125,0.000778951915,0.0004608141026,0.0009367697639
1.203621125,0.0002599018626,-0.0007711641956,0.003043063916
1.213616125,0.003102085553,0.0005959197879,-0.0006948053488
1.223612125,0.0002988423221,-0.000780135626,-0.001719589811
1.233607125,-0.0004622455454,-0.001748973504,0.00182255113
1.243602125,0.000947099179,0.001911807689,-0.001063782955
1.253598125,0.00204222044,0.003465688089,0.001212846371
1.263593125,0.002480310388,0.00007867999375,-0.001974424813
1.273588125,0.0008710350376,0.0003879888682,-0.001648999518
1.283584125,0.002638308564,-0.0008352010045,-0.0004066348774
1.293579125,0.00006153783761,-0.00009294040501,-0.001901605632
1.303575125,-0.002830655081,-0.0008103959262,0.0005088213366
1.313570125,-0.002076180186,0.0003469588701,0.0005857599899
1.323565125,0.002079416532,-0.0001249532215,0.001398822991
1.333561125,-0.0004265804309,-0.00144138583,0.0001226275926
1.343556125,-0.000246550655,-0.001279199496,-0.0001575370552
1.353551125,0.000377783319,-0.0002522007562,-0.000554143684
1.363547125,-0.0005487303715,0.0002354239114,-0.00003376195673
1.373542125,-0.001361670904,-0.001521861181,-0.00009500561282
1.383537125,0.001931860461,0.0009687270503,0.00006478407886
1.393533125,0.003340355586,-0.0009526761714,-0.003911772743
1.403528125,-0.001840824145,-0.002171871485,0.0001040077768
1.413524125,-0.0009806128219,0.001506136265,0.003173894715
1.423519125,-0.0003691510065,-0.0007181358524,-0.0001377459848
1.433514125,0.001000882476,-0.000136558665,-0.0005742973299
1.443510125,0.00263792742,-0.001143766334,-0.0006864164025
1.453505125,0.0003159688786,-0.001044104807,-0.0009631083813
1.463500125,-0.0008281251066,0.00007655355148,0.0008734075818
1.473496125,0.001990240067,0.0005075030494,0.001940726303
1.483491125,-0.001607957063,0.0002542363945,0.002234739251
1.493486125,0.003115184605,0.0001734863035,0.0002382037928
1.503482125,-0.001626307494,0.0005647045327,0.0006659075152
1.513477125,-0.00187751581,0.001259602606,-0.000539324712
1.523473125,-0.0003627097467,0.001063061296,0.0006788052851
1.533468125,0.0002362441737,0.0008861622773,-0.002936638426
1.543463125,0.0007302605081,-0.000666460488,0.0005398521898
1.553459125,-0.0004766448401,-0.0004740229342,0.0009191069985
1.563454125,-0.001000222284,-0.001614122186,-0.00110942265
1.573449125,-0.00009091896936,-0.0006222953089,0.001229087356
1.583445125,-0.001253388822,-0.001153595978,0.002643492073
1.593440125,0.0002375424374,-0.0002435401548,0.00153233204
1.603435125,0.0001145043643,-0.001142623136,-0.0008754318114
1.613431125,-0.0001190738985,-0.0003934151027,0.0005734419683
1.623426125,0.0008673610864,0.0006321681431,-0.000668656372
1.633422125,0.0004786024801,-0.002335738856,-0.001253375434
1.643417125,0.0004325297195,0.001375908731,-0.0007108895807
1.653412125,-0.0006005914183,-0.0004738552961,0.001589609776
1.663408125,0.001754175522,-0.0005050143227,0.0004931864096
1.673403125,0.0008768279804,-0.00002148514614,0.001120262197
1.683398125,-0.0008611510275,0.000652294606,0.0005285077496
1.693394125,0.001092774444,-0.002039172454,0.00231505977
1.703389125,0.002027277835,0.002458906267,0.00004205177538
1.713384125,-0.0004685493186,-0.001623072894,0.001820645994
1.723380125,-0.0008738824399,0.000685355044,0.002759410301
1.733375125,-0.0003550797701,-0.001088631339,-0.0005253388081
1.743371125,-0.0004136693897,0.001792642754,0.0005537740653
1.753366125,0.0005269632675,0.0002251517726,0.001395224594
1.763361125,-0.001065340824,0.002198021393,0.0004351550015
1.773357125,-0.000270546996,0.0008004797855,0.0005521614803
1.783352125,0.000750242616,0.0005243099295,-0.0003184258239
1.793347125,-0.0002107908949,-0.0006882799789,-0.002400607103
1.803343125,-0.0003809669288,0.0008603482274,0.0006769418251
1.813338125,-0.002238717629,-0.000569421798,-0.002661135979
1.823333125,0.0008851703024,-0.003517008387,-0.0002935858211
1.833329125,0.002166672843,0.0003687331919,-0.0001423521899
1.843324125,0.0001674378291,-0.001198004466,0.0002145114122
1.853320125,-0.002657037228,-0.0006310974713,-0.003368304111
1.863315125,-0.002820821479,-0.0006476091221,0.001712741214
1.873310125,0.00006418116391,0.001175051788,0.001145863556
1.883306125,0.0001560602104,-0.001371462829,-0.0009180862107
1.893301125,0.00111865194,0.001254801638,0.0008666464128
1.903296125,-0.001212146715,0.001116583473,0.0004426711239
1.913292125,0.001016931725,-0.001116674393,0.000832759426
1.923287125,0.00008908635937,-0.002110832604,-0.001253827242
1.933283125,0.00128322572,0.0005936787929,0.001320315758
1.943278125,0.0006640407955,0.0002836867934,-0.001919686096
1.953273125,0.0008565911558,0.001305033918,0.0009990553372
1.963269125,-0.0004225249868,-0.001770917093,0.00001688150223
1.973264125,-0.001920267474,0.002877383493,0.001468465431
1.983259125,-0.000776706147,-0.001792735653,0.0001968061551
1.993255125,0.0004000022309,0.003280055244,-0.0004310577642
2.003250125,-0.001660219161,-0.002312849276,0.001193204196
2.013245125,-0.000138891628,0.001092882594,-0.001739161904
2.023241875,-0.002683542203,-0.00007358193398,-0.001680306043
2.033236875,-0.003053999506,-0.001512789633,-0.001243161038
2.043232875,-0.0001604751451,-0.002591902623,0.002196311485
2.053227875,0.0004814745625,0.00007814425044,0.00002122530714
2.063222875,-0.0003821887076,-0.0009429117199,-0.00138918485
2.073218875,-0.00005826854613,0.001331701758,-0.0005802224623
2.083213875,-0.0007584135747,0.001316788141,0.0001896973699
2.093208875,-0.0002395743504,-0.0004737775307,-0.0008182087913
2.103204875,-0.00199726061,0.0000852199737,0.0005258886376
2.113199875,-0.002854836639,0.000660184538,0.001090156729
2.123195875,-0.00008994282689,0.0007113171741,-0.0005554105155
2.133190875,-0.0007454251754,-0.0008121877909,-0.002675289754
2.143185875,-0.0001677855616,-0.001236429438,0.0006651133299
2.153181875,-0.0008689516108,-0.002631924581,-0.0003488641232
2.163176875,0.0008338735206,0.0006360405823,-0.00174276263
2.173171875,-0.0005754039739,0.002208482008,-0.001657220419
2.183167875,0.0008339408087,-0.001258687349,0.001182774547
2.193162875,0.0004709287314,-0.0004752459936,-0.001692343387
2.203157875,0.001192379161,-0.00040600379,-0.0008811445441
2.213153875,-0.000321400119,0.0002522434806,0.002041702857
2.223148875,-0.00006653566379,-0.0004380478058,0.0001386078075
2.233144875,0.0001172821503,-0.001730522374,-0.001724934671
2.243139875,0.0007945239777,0.0005837646313,-0.0016466378
2.253134875,-0.0003812336363,-0.00006237369962,0.004563318565
2.263130875,0.001025181613,-0.0001878084149,-0.0004724526079
2.273125875,-0.001556444564,0.002101894701,-0.001912203617
