Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
-0.002065750072,-0.2800675964,0.06616241455,9.722581787
0.007929249899,-0.2877017212,0.07259902954,9.781409454
0.01792737492,-0.3150947571,0.0809815979,9.746382294
0.0279233749,-0.3113525391,0.08262817383,9.741143188
0.03791837487,-0.2977308655,0.07319778442,9.749076691
0.04791337484,-0.2897973633,0.07200027466,9.717492371
0.05790937506,-0.2965333557,0.08128097534,9.790241089
0.06790437503,-0.2981799316,0.08592132568,9.747879181
0.077899375,-0.3173400879,0.08562194824,9.767937469
0.08789537498,-0.2941383362,0.07963439941,9.758656769
0.09789037495,-0.2844085693,0.07319778442,9.758806458
0.1078863749,-0.2850073242,0.06975494385,9.775571594
0.1178813749,-0.2975811768,0.07978408813,9.725425873
0.1278763749,-0.3237767029,0.08128097534,9.772128754
0.1378723748,-0.2987786865,0.07649093628,9.733509064
0.1478673751,-0.2911445618,0.08053253174,9.774074707
0.157862375,-0.2838098145,0.08397537231,9.752369843
0.167858375,-0.3002755737,0.07289840698,9.770781555
0.177853375,-0.310304718,0.07993377686,9.743388519
0.1878483749,-0.3041674805,0.08756790161,9.755513306
0.1978443749,-0.3004252625,0.07409591675,9.743538208
0.2078393749,-0.2959346008,0.07514373779,9.77602066
0.2178353749,-0.2839595032,0.06930587769,9.74443634
0.2278303748,-0.3010240173,0.07813751221,9.773176575
0.2378253751,-0.3079096985,0.08846603394,9.745783539
0.247821375,-0.3013233948,0.08397537231,9.765093384
0.257816375,-0.2826123047,0.07020401001,9.742490387
0.267811375,-0.3067121887,0.07394622803,9.758656769
0.277807375,-0.2942880249,0.07424560547,9.746232605
0.2878023749,-0.3034190369,0.08307723999,9.768236847
0.2977973749,-0.3025209045,0.07170089722,9.749226379
0.3077933749,-0.2996768188,0.06047424316,9.756561127
0.3177883748,-0.297431488,0.06765930176,9.752070465
0.327783375,-0.3014730835,0.07394622803,9.754764862
0.337779375,-0.2978805542,0.07813751221,9.748627625
0.347774375,-0.3016227722,0.08053253174,9.753267975
0.357770375,-0.3035687256,0.0730480957,9.757608948
0.3677653749,-0.2923420715,0.07604187012,9.76434494
0.3777603749,-0.2842588806,0.07679031372,9.758058014
0.3877563749,-0.2995271301,0.07933502197,9.75850708
0.3977513749,-0.3089575195,0.07424560547,9.752220154
0.4077463748,-0.2984793091,0.08202941895,9.764195251
0.4177423751,-0.2951861572,0.07993377686,9.750124512
0.427737375,-0.3016227722,0.0817300415,9.775870972
0.437732375,-0.2912942505,0.08008346558,9.751920776
0.447728375,-0.2960842896,0.07634124756,9.764644318
0.4577233749,-0.3082090759,0.07170089722,9.762398987
0.4677193749,-0.2960842896,0.07873626709,9.771230621
0.4777143749,-0.2851570129,0.06990463257,9.748477936
0.4877093749,-0.3014730835,0.08113128662,9.763446808
0.4977053748,-0.2999761963,0.07933502197,9.75850708
0.507700375,-0.300125885,0.08232879639,9.760602722
0.517695375,-0.2992277527,0.07634124756,9.75850708
0.527691375,-0.2911445618,0.07364685059,9.751920776
0.537686375,-0.289947052,0.07544311523,9.766141205
0.5476813749,-0.2966830444,0.07843688965,9.757159882
0.5576773749,-0.3068618774,0.08577163696,9.762698364
0.5676723749,-0.2847079468,0.07753875732,9.745334473
0.5776673749,-0.29368927,0.07529342651,9.757010193
0.5876633748,-0.3044668579,0.0773890686,9.762249298
0.597658375,-0.2921923828,0.08382568359,9.766590271
0.607654375,-0.2927911377,0.07514373779,9.748627625
0.617649375,-0.3122506714,0.07364685059,9.759554901
0.627644375,-0.3074606323,0.07798782349,9.758207703
0.6376403749,-0.287252655,0.08068222046,9.761201477
0.6476353749,-0.3022215271,0.07364685059,9.76673996
0.6576303749,-0.3061134338,0.07708969116,9.742340698
0.6676263749,-0.3016227722,0.07978408813,9.755662994
0.6776213748,-0.302820282,0.06975494385,9.752220154
0.687616375,-0.2981799316,0.07948471069,9.755213928
0.697612375,-0.2923420715,0.07214996338,9.767787781
0.707607375,-0.3023712158,0.06676116943,9.761201477
0.717603375,-0.3086581421,0.07619155884,9.751621399
0.7275983749,-0.2989283752,0.07813751221,9.754166107
0.7375933749,-0.2902464294,0.07993377686,9.758058014
0.7475893749,-0.2996768188,0.08083190918,9.755662994
0.7575843749,-0.2953358459,0.0802331543,9.747130737
0.7675793751,-0.3029699707,0.07634124756,9.767488403
0.777575375,-0.3044668579,0.08232879639,9.757608948
0.787570375,-0.2992277527,0.07828720093,9.754465485
0.797565375,-0.2998265076,0.07873626709,9.757459259
0.807561375,-0.2993774414,0.07574249268,9.758956146
0.8175563749,-0.3004252625,0.07903564453,9.765841827
0.8275513749,-0.29368927,0.07768844604,9.752968597
0.8375473749,-0.2971321106,0.07963439941,9.758656769
0.8475423749,-0.3025209045,0.08068222046,9.756710815
0.8575383748,-0.2938389587,0.08008346558,9.762099609
0.867533375,-0.2954855347,0.07454498291,9.756561127
0.877528375,-0.2984793091,0.07454498291,9.753567352
0.887524375,-0.290994873,0.07020401001,9.753267975
0.897519375,-0.302820282,0.08128097534,9.758058014
0.9075143749,-0.3025209045,0.08277786255,9.752818909
0.9175103749,-0.3010240173,0.07783813477,9.758357391
0.9275053749,-0.3010240173,0.08202941895,9.759405212
0.9375003749,-0.3014730835,0.07514373779,9.765392761
0.9474963751,-0.3019221497,0.07843688965,9.769284668
0.957491375,-0.2920426941,0.07499404907,9.758058014
0.967487375,-0.2966830444,0.0860710144,9.761650543
0.977482375,-0.3061134338,0.08083190918,9.755213928
0.987477375,-0.2996768188,0.07963439941,9.754764862
0.9974733749,-0.3135978699,0.07753875732,9.752519531
1.007468375,-0.3062631226,0.07484436035,9.752519531
1.017459125,-0.2935395813,0.0860710144,9.769584045
1.027455125,-0.2980302429,0.08232879639,9.762249298
1.037450125,-0.3034190369,0.07274871826,9.753417664
1.047445125,-0.2915936279,0.07604187012,9.754315796
1.057441125,-0.2874023438,0.07679031372,9.762398987
1.067436125,-0.3029699707,0.07259902954,9.74802887
1.077432125,-0.3026705933,0.0802331543,9.761351166
1.087427125,-0.2998265076,0.08232879639,9.744735718
1.097422125,-0.3022215271,0.07125183105,9.746232605
1.107418125,-0.2981799316,0.07858657837,9.763446808
1.117413125,-0.2905458069,0.08053253174,9.765392761
1.127408125,-0.3020718384,0.076640625,9.755213928
1.137404125,-0.3010240173,0.07679031372,9.752220154
1.147399125,-0.2930905151,0.08187973022,9.758058014
1.157394125,-0.3007246399,0.07319778442,9.761201477
1.167390125,-0.3025209045,0.07529342651,9.7502742
1.177385125,-0.2953358459,0.07708969116,9.75147171
1.187381125,-0.3031196594,0.08427474976,9.756112061
1.197376125,-0.3080593872,0.07798782349,9.756561127
1.207371125,-0.2896476746,0.07933502197,9.759854279
1.217367125,-0.2887495422,0.07439529419,9.754465485
1.227362125,-0.3007246399,0.07454498291,9.751322021
1.237357125,-0.3013233948,0.08562194824,9.759854279
1.247353125,-0.2968327332,0.07409591675,9.750124512
1.257348125,-0.2984793091,0.08113128662,9.758806458
1.267343125,-0.2968327332,0.07933502197,9.754315796
1.277339125,-0.3026705933,0.07170089722,9.758207703
1.287334125,-0.3052153015,0.07768844604,9.747729492
1.297330125,-0.3022215271,0.07649093628,9.754615173
1.307325125,-0.2927911377,0.07723937988,9.753267975
1.317320125,-0.2953358459,0.07828720093,9.753417664
1.327316125,-0.3064128113,0.08143066406,9.747130737
1.337311125,-0.2959346008,0.0802331543,9.764494629
1.347306125,-0.2960842896,0.08068222046,9.745334473
1.357302125,-0.3037184143,0.08846603394,9.756411438
1.367297125,-0.2983296204,0.0773890686,9.760602722
