Time (s),X (µT),Y (µT),Z (µT)
3.422593042,19.20274925,16.41288757,-12.2855196
3.432589042,19.16891289,16.409935,-12.35803699
3.442584042,19.1502552,16.41806793,-12.30532169
3.452579042,19.12896538,16.46797562,-12.29623318
3.462575042,19.21366119,16.39593315,-12.26800632
3.472570042,19.2191658,16.36785316,-12.31420231
3.482565042,19.1659565,16.37077713,-12.3273077
3.492561042,19.21048927,16.38288498,-12.32140827
3.502556042,19.2159481,16.37430191,-12.39846706
3.512551042,19.18250465,16.4281311,-12.4310751
3.522547042,19.20290756,16.37859917,-12.33688259
3.532542042,19.21442413,16.39679146,-12.29687595
3.542538042,19.24309158,16.37316322,-12.29327297
3.552533042,19.23344803,16.4203186,-12.33415508
3.562528042,19.19675446,16.44920731,-12.35344219
3.572524042,19.21472549,16.46972084,-12.35103893
3.582519042,19.28060913,16.48202133,-12.38847446
3.592514042,19.28699303,16.52730942,-12.49800587
3.602510042,19.26465225,16.59487724,-12.52637386
3.612505042,19.23727989,16.6162796,-12.4552412
3.622501042,19.254673,16.55796623,-12.49167156
3.632496042,19.26610756,16.56066895,-12.42587948
3.642491042,19.23853493,16.54385376,-12.45347118
3.652487042,19.2730751,16.4616394,-12.39214993
3.662482042,19.29558945,16.42584038,-12.36498165
3.672477042,19.33017159,16.31273651,-12.35400677
3.682473042,19.30204773,16.33798599,-12.34463978
3.692468042,19.29085541,16.35377312,-12.41388798
3.702463042,19.27565193,16.37278557,-12.49566555
3.712459042,19.33970261,16.39159012,-12.46176243
3.722454042,19.37794113,16.37863541,-12.45623875
3.732450042,19.31260872,16.49977303,-12.39976025
3.742445042,19.27496719,16.58207321,-12.27445889
3.752440042,19.33653831,16.54191017,-12.21573162
3.762436042,19.34259987,16.52897263,-12.26093388
3.772431042,19.36553574,16.47708702,-12.30692768
3.782426042,19.33890152,16.42851257,-12.26922703
3.792422042,19.31973839,16.44865799,-12.10398006
3.802417042,19.27286911,16.44421768,-12.02052402
3.812412042,19.27177811,16.38481522,-12.04360104
