Time (s),X (rad/s),Y (rad/s),Z (rad/s)
0.08948333352,0.0003655136097,0.000205641496,0.0007481174543
0.09948133351,-0.0004173095804,-0.002443576464,-0.0006261166418
0.1094793335,0.002845329,-0.001459538238,-0.001624003053
0.1194773335,0.001620908966,-0.002422467107,0.00118050864
0.1294753335,0.001054454711,-0.0009904853068,0.001027909573
0.1394733335,-0.0003480796586,-0.0004260926507,0.001024581725
0.1494713335,0.0009052039823,0.000880187843,-0.002440723358
0.1594693335,-0.0009065361228,0.00006080721505,0.002059913939
0.1694673335,-0.001143291127,-0.0002105688909,0.000289444346
0.1794653335,0.00008632999379,-0.0007222725544,0.002419489436
0.1894643335,0.002198483096,-0.001593925292,0.001140639652
0.1994623335,-0.001514671952,-0.002786263125,0.0001734835096
0.2094603335,-0.0006328992895,-0.0001894148299,0.002366330242
0.2194583334,-0.0002472114575,0.002242149087,-0.0006813396467
0.2294563334,0.001281709294,-0.002035686513,-0.002247811062
0.2394543334,-0.00002341813524,0.000898418366,-0.001065533143
0.2494523334,0.003020575037,-0.002401770791,-0.0002820312511
0.2594503334,0.00002231856342,-0.001836516429,0.001777020283
0.2694483334,-0.002816877561,-0.0004253074294,0.0001943036914
0.2794463334,0.002849821467,-0.001596395741,-0.0008409690345
0.2894443334,-0.001784078777,-0.001343661803,-0.00001831864938
0.2994433334,-0.00005052582128,-0.0009402992437,-0.0003244725522
0.3094413334,-0.002724872204,-0.00426152721,0.002306198003
0.3194355001,-0.002179170493,-0.001214217162,-0.0001162765548
0.3294335001,-0.002005266026,-0.001445912058,-0.001776491292
0.3394315001,-0.002114373026,0.0008676099242,0.0006951303221
0.3494295001,-0.001288793166,-0.0004170989851,-0.00009742635302
0.3594275001,0.001072698506,-0.0002274283906,-0.0003870470682
0.3694255,0.002242358867,0.002541992813,-0.001753515098
0.3794235,-0.0009575431468,-0.002697167918,-0.001405806746
0.3894215,0.0006254398613,-0.0009280297672,-0.000135212671
0.3994195,-0.00008547410835,-0.00396485487,0.001131679164
0.4094175,-0.001070843777,-0.002046313602,-0.000165812904
0.4194165,-0.0006714235642,0.001462079585,0.001183280954
0.4294145,-0.00337905949,-0.000717184972,0.001979566179
0.4394125,0.0002832498285,0.001769898925,-0.001392823178
0.4494105,-0.002807082143,0.0006103586638,-0.001537965494
0.4594085,0.0009058272699,-0.0002482456621,0.002395034768
0.4694065,-0.00126917637,-0.0006703567924,0.0014208504
0.4794045,-0.002467083978,-0.0001423826907,-0.001801253762
0.4894025,-0.0003626540711,-0.0003106944496,-0.0003173404839
0.4994005,0.002431859262,0.00140096352,-0.002117131837
0.5093985,0.00008428294677,-0.001380708185,0.001221939456
0.5193965002,0.002499158494,-0.001301192096,-0.001291919965
0.5293955002,-0.0003365751763,-0.002712933812,-0.00004263105802
0.5393935002,0.0006862105802,-0.001613914734,-0.00009186146781
0.5493915002,-0.0004688023473,-0.00176278525,0.0008354512975
0.5593895002,0.0007010108093,-0.000325635192,-0.001586179016
0.5693875002,-0.003009571694,-0.00006411282811,-0.00124928914
0.5793855002,0.0003059365554,-0.00003303657286,0.0006972365081
0.5893835002,0.002286529401,0.0006141115446,0.0001608757302
0.5993815002,0.001324517652,-0.0002250653924,-0.00006150174886
0.6093795002,0.001664070645,-0.001251980197,-0.002783252392
0.6193775001,-0.00196207664,0.0004984597908,-0.0002973587252
0.6293755001,0.00294586271,0.0004167007282,0.001375372754
0.6393745001,0.0003767464077,-0.0008854417829,-0.0009906865889
0.6493725001,0.0009501250461,-0.00235763751,-0.0008287663804
0.6593705001,-0.0007134783082,-0.00009238859639,-0.002292636316
0.6693685001,-0.00005115009844,0.001617627102,-0.0008329576813
0.6793665001,-0.00196291157,-0.00292764022,0.0002744209487
0.6893645001,-0.001554915332,-0.0003603530349,-0.0009343879065
0.6993625001,0.0005086521851,0.001297059818,-0.0005843379768
0.7093605001,0.0001134391059,-0.0005519730039,-0.0005875338102
0.7193585001,-0.002203882206,-0.00005747342948,-0.0005594250979
0.7293565001,-0.001373775071,-0.0004023527727,-0.0003495679703
0.7393545001,-0.0006725623971,-0.0005031146575,-0.002215315821
0.7493535001,0.00211896305,-0.002080238657,-0.000839526765
0.7593515001,0.0007122060051,0.001312626293,0.0006458223797
0.7693495001,0.001020866446,0.001033527078,-0.001556878211
0.7793475001,-0.001359871589,0.0005480906693,0.001386391465
0.7893455001,-0.002789722756,-0.0007741688751,0.0005480283871
0.7993435001,-0.0003461849992,-0.001559099182,0.0004201338161
0.8093415,0.0008232090622,-0.002076551551,0.0006784605794
0.8193395,0.00152204663,-0.001463894267,-0.0009402666474
0.8293375,0.003282396123,-0.0008748029359,0.0008059679531
0.8393355,-0.0002565382456,-0.001732849283,-0.000231505488
0.8493335,0.001589298714,0.001391571248,-0.0001960854279
0.8593325,-0.0001838696189,0.0009799550753,-0.001682200469
0.8693305,-0.0007604439743,-0.001913303044,0.003051568521
0.8793285,-0.001249577617,0.001616485068,0.001108973753
0.8893265,0.0003818749101,0.000961081183,-0.0009089034284
0.8993245,0.00009671982843,0.001144554233,0.0001066082623
0.9093225,0.0003334748326,0.0006942136679,-0.001129098469
0.9193205,-0.0004324385663,-0.001528146793,0.002741610631
0.9293185,0.0002597169951,0.003221601015,0.000318400329
0.9393165,0.001714528771,0.002738306066,0.001569282962
0.9493145,-0.002430148888,-0.0005371156149,-0.00007149064913
0.9593125002,0.002290208591,0.001966085285,-0.001714238664
0.9693115002,0.000757559319,-0.0002299573971,-0.0001592189074
0.9793095002,0.001158044208,-0.002449726686,0.00003340165131
0.9893075002,0.0009937272407,-0.0004944336833,0.002093623159
0.9993055002,-0.0008460843237,-0.0005321770441,-0.0001311089145
1.0093035,-0.0008426221902,-0.0001574702328,0.002264404437
1.0193015,0.001215499709,-0.0004908316769,-0.000198906404
1.0292995,-0.001598928939,-0.001164877787,-0.002154465532
1.0392975,0.001432294259,-0.0007315688999,-0.001463070745
1.0492955,0.001429631142,0.001809885609,0.001261875732
1.0592935,-0.003696172964,0.002028654562,0.0007290737703
1.0692915,-0.001632223022,-0.0003612661967,-0.000146307284
1.0792895,0.0002162031014,0.0005553807132,0.000171372667
1.0892885,-0.00111484481,-0.000009742099792,0.0002350220457
1.0992865,-0.0002537977416,-0.0009017891716,0.0003251936287
1.1092845,-0.001583514037,0.0003685386619,0.0004213338252
1.1192825,-0.001065937104,0.00004884612281,0.0009984301869
1.1292805,-0.0005151954247,0.001754068071,0.0001211848576
1.1392785,0.0006641660002,-0.0002429714659,0.00007205526344
1.1492765,0.00151797547,0.001050525811,0.0002835104242
1.1592745,-0.0008845616831,-0.001255121082,-0.001787775895
1.1692725,-0.001816934324,0.001192856464,0.0006881649606
1.1792705,-0.0002694719878,-0.001110456418,-0.0002194402041
1.1892685,-0.0002100834972,0.001658432069,-0.001461538486
1.1992665,-0.000307439157,-0.0001358763548,-0.0009785227012
1.2092655,-0.0003982529452,0.000549621298,-0.0008956984384
1.2192635,0.0007183357375,-0.001199406572,0.001329781255
1.2292615,0.001829406596,0.0004197952803,-0.0004705156898
1.2392595,0.002065363806,0.002638793318,-0.002441521734
1.2492575,-0.001288354862,0.001339969574,-0.0006018101703
1.2592555,-0.0007528800052,-0.0003923181212,0.001401683548
1.2692535,0.0006881565205,-0.0003409191268,0.00009460397996
1.2792515,-0.001265890896,0.0004280720605,0.0001237464603
1.2892495,0.001660923241,-0.0004377214937,-0.0002730644774
1.2992475,0.001587796491,-0.0003067138605,0.0006355131045
1.3092455,0.001483134227,-0.0005354792811,-0.0007069864077
1.319248208,-0.0009295826894,0.0005853330949,0.000008318806067
1.329246208,-0.0004068041453,0.0009938620497,0.0005918175448
1.339244209,0.0006765774451,-0.0008613788523,-0.0002960114507
1.349242209,-0.000258458429,0.0007575566415,-0.001441969653
1.359240209,0.0006091283285,-0.0007406524383,-0.00241043861
1.369238209,-0.0002952811192,-0.001066889614,0.000001319916919
1.379236209,0.003053506371,-0.0008983499138,0.0004203887656
1.389234209,-0.0017780005,-0.001407279982,-0.001105868956
1.399232208,-0.0004933404853,0.0002650193637,-0.001303890953
1.409230208,0.001241708873,0.00101975922,0.00008574640378
1.419228208,-0.002571547404,0.0006484015612,0.001423906302
1.429226208,-0.001347558573,0.0003586496459,0.002263334813
1.439225208,-0.0003016325645,0.000831184152,0.00122980983
1.449223208,0.00008266154327,0.0004926963011,-0.0002932520583
1.459221208,-0.0007144365227,-0.001367247081,0.0008159384597
1.469219208,0.0002637425787,0.0009014998795,0.0008194006514
1.479217208,-0.001018765615,-0.0003555824514,-0.00001155561768
1.489215208,0.000539982575,0.0018953213,-0.0005894616479
1.499213208,0.0005967508187,-0.0009348352905,0.001964421477
1.509211208,-0.0007657223614,0.0004998096265,-0.0000635755714
1.519209208,0.0001022153883,-0.0005546959583,-0.001729684067
1.529207208,0.002653257456,0.0007936625625,-0.002476967173
1.539205208,0.0003320183314,0.0007320758887,-0.001696669031
1.549204208,-0.00002617682912,0.001308384002,0.001692203572
1.559202208,0.000016448932,0.001517330646,-0.0006132575218
1.569200208,-0.001968671335,0.0009372940985,-0.0002113865921
1.579198208,0.000407014013,0.0004058898194,-0.000617932179
1.589196208,0.0005327152321,-0.0003704215633,0.002526728436
1.599194208,-0.001981132431,-0.0003891782835,0.0005861476529
1.609192208,0.0003496661084,-0.0004642794374,-0.001324670506
1.619190208,0.002057477832,0.001387502416,0.00143255177
1.629188208,-0.000619797851,0.0006106583169,-0.000006620539352
1.639186208,0.0008756470634,-0.002218832728,-0.001063832315
1.649184208,0.001812813338,0.00009039416909,-0.00005609216169
1.659182208,-0.0003853337839,-0.00190257479,0.0006606383249
1.669181208,-0.0006535141147,-0.002099382225,-0.0006304621929
1.679179208,-0.0004334961704,0.0004704147577,0.0008464499842
1.689177208,0.002094909083,-0.0009916605195,0.00000009755603969
1.699175208,0.0004919270868,-0.0002772872103,-0.001865890576
1.709173208,0.0007454599836,-0.0008850204758,0.0009836917743
1.719171208,0.002518590307,-0.0005732589634,0.003269814653
1.729169208,-0.0001733330137,-0.0006459633587,0.00005750963464
1.739167208,0.0009132170817,0.000468546059,-0.00222407002
1.749165208,0.0009995034197,-0.001474229968,0.0009410970379
1.759163208,0.0009258000646,-0.001212516567,0.0003529274836
1.769161209,0.0009684106335,-0.001271638786,0.000436817063
1.779160209,0.0004921490909,0.0001064504031,-0.001062274096
1.789158209,0.002518814523,-0.002343391534,0.0004607876763
1.799156209,0.0001446887909,0.002200974617,0.002463989891
1.809154209,0.0009372455534,-0.001044619828,-0.001305714599
1.819152209,-0.002929211361,-0.0001605051802,-0.0003868620843
