Time (s),X (µT),Y (µT),Z (µT)
3.428837708,-0.9265727997,-23.46566391,-17.3955822
3.438835708,-0.9136061668,-23.44728088,-17.44039536
3.448833708,-0.8904085159,-23.41511917,-17.35953331
3.458831708,-0.9048962593,-23.39166641,-17.16034698
3.468829708,-0.8761405945,-23.38296127,-17.16222
3.478827708,-0.8734908104,-23.40052605,-17.26972961
3.488825708,-0.8874950409,-23.49550438,-17.34407997
3.498823708,-0.8755216599,-23.50825882,-17.41161156
3.508822708,-0.9106144905,-23.44354248,-17.40473175
3.518820708,-0.896750927,-23.44780731,-17.41112518
3.528818708,-0.8931546211,-23.38537025,-17.43914223
3.538816708,-0.908428669,-23.40372086,-17.43869972
3.548814708,-0.9223051071,-23.41171646,-17.41856575
3.558812708,-0.9317126274,-23.41592407,-17.37502098
3.568810708,-0.889383316,-23.45352745,-17.45879936
3.578808708,-0.9258904457,-23.46417427,-17.55590057
3.588806708,-0.8809146881,-23.51093483,-17.53902054
3.598804708,-0.9135141373,-23.53160095,-17.46301079
3.608802708,-0.9372777939,-23.54541779,-17.39644814
3.618800708,-0.9192399979,-23.49723816,-17.34736443
3.628798708,-0.8792729378,-23.50554276,-17.38015938
3.638796708,-0.8113098145,-23.57144737,-17.47871971
3.648794708,-0.8606719971,-23.59364319,-17.60557175
3.658792708,-0.8500723839,-23.58585739,-17.58847046
3.668791708,-0.8926954269,-23.55678749,-17.58631134
3.678789709,-0.9025998116,-23.57534599,-17.55572128
3.688787709,-0.8895359039,-23.58891296,-17.56854057
3.698785709,-0.9042329788,-23.57276535,-17.5624733
3.708783709,-0.9471783638,-23.53738594,-17.57932663
3.718781709,-0.9194922447,-23.572258,-17.51867104
3.728779709,-0.9309449196,-23.60081673,-17.47056961
3.738777708,-0.9180049896,-23.61554909,-17.41920853
3.748775708,-0.9556283951,-23.54397392,-17.44311333
3.758773708,-0.9702444077,-23.52280617,-17.43260384
3.768771708,-0.9858875275,-23.45194054,-17.50555611
3.778769708,-0.9987559319,-23.4121666,-17.57933807
3.788767708,-0.9949736595,-23.50237656,-17.66127014
3.798765708,-0.9659523964,-23.48896027,-17.60800171
3.808763708,-0.9550075531,-23.45878029,-17.59591866
3.818761708,-0.9501676559,-23.36500168,-17.57361794
3.828760708,-0.9017858505,-23.38524055,-17.58329582
3.838758708,-0.8525934219,-23.40311623,-17.57917213
3.848756708,-0.899034977,-23.32382393,-17.69762611
3.858754708,-0.9391932487,-23.37369537,-17.68339729
3.868752708,-0.8585133553,-23.45477104,-17.53533363
3.878750708,-0.8502550125,-23.456604,-17.41790581
3.888748708,-0.7998304367,-23.4756279,-17.35894012
3.898746708,-0.7453083992,-23.50008011,-17.40385628
3.908744708,-0.6699714661,-23.51399231,-17.34468079
3.918742708,-0.5733947754,-23.52984047,-17.17676163
3.928740708,-0.4733276367,-23.56293869,-17.15794182
3.938738708,-0.4354491234,-23.53749275,-17.20140076
3.948736708,-0.3787121773,-23.54705048,-17.24552536
3.958734708,-0.3807721138,-23.55342865,-17.22796631
3.968732708,-0.2939648628,-23.58588409,-17.22784805
3.978730708,-0.1712660789,-23.60221672,-17.19132233
3.988728708,-0.05256462097,-23.60435486,-17.23892212
3.998727708,-0.00608587265,-23.51203537,-17.26987076
4.008725708,0.0528588295,-23.49044418,-17.28233528
4.018723708,0.1507301331,-23.49084854,-17.30412292
4.028721708,0.2474107742,-23.47128105,-17.41391754
4.038719708,0.3260679245,-23.52106667,-17.3765049
4.048717708,0.360833168,-23.44109726,-17.32405853
4.058715708,0.4176778793,-23.44621658,-17.17493057
4.068713708,0.5053014755,-23.44906044,-17.01124382
4.078711708,0.5486545563,-23.45563316,-17.0152092
4.088709708,0.5941238403,-23.39344978,-17.15686989
4.098707709,0.6609678268,-23.37558746,-17.19177437
4.108705709,0.7653770447,-23.38648415,-17.15424538
4.118703709,0.8045902252,-23.3491745,-17.11722374
4.128701709,0.8987989426,-23.40082169,-16.98637009
4.138699709,0.9780521393,-23.39035797,-16.95432472
4.148697709,0.9716157913,-23.26750183,-16.9615345
4.158695708,0.9930677414,-23.20993996,-16.94537926
4.168694708,1.038427353,-23.24975204,-16.93291092
4.178692708,1.110196114,-23.39266396,-16.89164734
4.188690708,1.228702545,-23.4108181,-16.91591454
4.198688708,1.315121651,-23.38595581,-16.91451454
4.208686708,1.425134659,-23.3309803,-16.92104721
4.218684708,1.47265625,-23.31394768,-16.78740692
4.228682708,1.525478363,-23.30353165,-16.77480507
4.238680708,1.60914135,-23.35039902,-16.81706619
4.248678708,1.664925575,-23.28409576,-16.84423447
4.258676708,1.801053047,-23.22383118,-16.81487465
4.268674708,1.856606483,-23.24563789,-16.77517891
4.278672708,1.969493866,-23.22599602,-16.77217674
4.288670708,2.060459137,-23.20790672,-16.69193077
4.298668708,2.197070122,-23.21894646,-16.69239807
4.308666708,2.397311211,-23.30459213,-16.6090889
4.318664708,2.57807827,-23.32666397,-16.52392006
4.328663083,2.740639687,-23.32022858,-16.53751564
4.338661083,2.805376053,-23.32609367,-16.55182076
4.348659083,2.948549271,-23.32310104,-16.44220161
4.358658083,3.162075996,-23.37746239,-16.41434479
4.368656083,3.306584358,-23.34176064,-16.44456673
4.378654083,3.460136414,-23.32856369,-16.52724457
4.388652083,3.565655708,-23.30260468,-16.53474045
4.398650083,3.724845886,-23.28935623,-16.450243
