Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
3.806265709,-0.2303709412,0.1782792664,9.749675446
3.816263709,-0.2317181396,0.1746867371,9.752220154
3.826262709,-0.2203417969,0.1802252197,9.766141205
3.836260709,-0.2186952209,0.1914518738,9.766141205
3.846258709,-0.2294728088,0.193996582,9.76673996
3.856256709,-0.2279759216,0.1877096558,9.753267975
3.866254708,-0.1673519897,0.1508862305,9.757459259
3.876252708,1.284029846,-1.200802917,9.842033386
3.886250708,0.01901046753,-0.4617897034,9.730814667
3.896248708,-0.5727090454,0.7758366394,9.743837585
3.906246708,-0.1655557251,0.1721420288,9.746531982
3.916244708,-0.325872345,0.02903961182,9.762848053
3.926242708,-0.09071136475,-0.1234931946,9.761351166
3.936240708,-0.1230441284,0.06601272583,9.763596497
3.946238708,-0.3412902832,0.2815644836,9.745184784
3.956236708,-0.4064048767,0.369282074,9.750723267
3.966234708,-0.3758683777,0.3363505554,9.747130737
3.976232708,-0.3659889221,0.2577639771,9.744885406
3.986230708,-0.2751278687,0.193996582,9.754465485
3.996229708,-0.2128573608,0.1734892273,9.741741943
4.006227708,-0.2972817993,0.1480421448,9.757459259
4.016225708,-0.3556604004,0.1296304321,9.761650543
4.026223708,-0.4032614136,0.1239422607,9.738299103
4.036221708,-0.4725672913,0.2086660767,9.747430115
4.046219708,-0.4391867065,0.2393522644,9.750573578
4.056217708,-0.3978726196,0.240100708,9.755513306
4.066215708,-0.3623963928,0.2303709412,9.752968597
4.076213708,-0.3365002441,0.2423460388,9.757010193
4.086211708,-0.2885998535,0.2580633545,9.763446808
4.096209708,-0.1953437805,0.3188369751,9.755812683
4.106207708,-0.2008822632,0.2589614868,9.766440582
4.116205708,-0.1719923401,0.16615448,9.755213928
4.126203708,-0.0383203125,0.1486408997,9.75730957
4.136201708,-0.03667373657,0.09490264893,9.767937469
4.146199708,-0.0896635437,0.1422042847,9.755213928
4.156197708,-0.136665802,0.133971405,9.763446808
4.166196708,-0.1872605896,0.1453477478,9.753267975
4.176194708,-0.2237846375,0.1663041687,9.746981049
4.186192708,-0.2228865051,0.149539032,9.752369843
4.196190708,-0.2110610962,0.116308136,9.761351166
4.206188708,-0.1555265808,0.1667532349,9.763446808
4.216186708,-0.1374142456,0.1088237,9.75266922
4.226184709,-0.09789642334,0.02844085693,9.767488403
4.236182709,-0.03278182983,-0.01287322998,9.766141205
4.246180709,-0.03622467041,0.05179229736,9.763746185
4.256178709,-0.03592529297,0.1025367737,9.768536224
4.266176709,-0.03921844482,0.1160087585,9.767039337
4.276174709,-0.06676116943,0.1344204712,9.762548676
4.286172708,-0.08128097534,0.1666035461,9.756411438
4.296170708,-0.1290316772,0.1627116394,9.756261749
4.306168708,-0.1856140137,0.2089654541,9.761201477
4.316166708,-0.2579136658,0.2100132751,9.763446808
4.326165083,-0.2254312134,0.1499880981,9.754615173
4.336163083,-0.2212399292,0.1354682922,9.752070465
4.346161083,-0.2050735474,0.1531315613,9.761051788
4.356160083,-0.2242337036,0.1833686829,9.755213928
4.366158083,-0.2200424194,0.190254364,9.754914551
4.376156083,-0.259410553,0.2251318359,9.741741943
4.386154083,-0.2380050659,0.2103126526,9.748328247
4.396152084,-0.2149530029,0.2140548706,9.755662994
4.406150084,-0.2228865051,0.2254312134,9.765841827
4.416148084,-0.2180964661,0.2071691895,9.761949921
4.426146084,-0.2586621094,0.2034269714,9.755513306
4.436144084,-0.3213816833,0.2284249878,9.753717041
4.446142083,-0.3799099731,0.2231858826,9.75386673
4.456140083,-0.3996688843,0.155975647,9.768536224
4.466138083,-0.3134481812,0.076640625,9.750872955
4.476136083,-0.2248324585,0.07080276489,9.755962372
4.486134083,-0.2134561157,0.1049317932,9.761051788
4.496132083,-0.2429447937,0.1261875916,9.763596497
4.506130083,-0.2948867798,0.1749861145,9.748627625
4.516128083,-0.2965333557,0.2547702026,9.747130737
4.526126083,-0.2863545227,0.2537223816,9.743388519
4.536125083,-0.1140628052,0.1444496155,9.757159882
4.546123083,-0.1471440125,0.1041833496,9.75850708
4.556121083,-0.1839674377,0.135617981,9.754315796
4.566119083,-0.1923500061,0.1860630798,9.758956146
4.576117083,-0.222437439,0.252973938,9.750124512
4.586115083,-0.2456391907,0.2577639771,9.759105835
4.596113083,-0.2986289978,0.2167492676,9.751771088
4.606111083,-0.3610491943,0.1083746338,9.746531982
4.616109083,-0.3945794678,0.0513432312,9.745933228
4.626107083,-0.3722758484,0.05269042969,9.751322021
4.636105083,-0.217048645,0.02320175171,9.760752411
4.646103083,-0.2586621094,0.008232879639,9.757608948
4.656101083,-0.2788700867,0.01706451416,9.754615173
4.666099083,-0.3504212952,0.08996292114,9.750124512
4.676097083,-0.3873944092,0.1276844788,9.761800232
4.686095083,-0.2980302429,0.1582209778,9.752220154
4.696093083,-0.2212399292,0.1643582153,9.758058014
4.706091083,-0.3162922668,0.2809657288,9.753567352
4.716089083,-0.3616479492,0.2595602417,9.766141205
4.726087083,-0.3544628906,0.1992356873,9.744885406
4.736085083,-0.3634442139,0.2433938599,9.753417664
4.746084083,-0.3052153015,0.3520678711,9.759854279
4.756082083,-0.2227368164,0.307610321,9.766290894
4.766080083,-0.1910028076,0.2050735474,9.688602448
4.776078083,-0.1381626892,0.1502874756,9.775571594
4.786076083,-0.1686991882,0.120050354,9.784403229
4.796074083,-0.1525328064,0.1588197327,9.736053772
4.806072083,-0.1737886047,0.07858657837,9.75506424
4.816070084,-0.2236349487,0.1618135071,9.769733734
4.826068084,-0.2953358459,0.1437011719,9.685309296
4.836066084,-0.3769161987,0.1603166199,9.86149292
4.846064084,-0.3715274048,0.1788780212,9.699080658
4.856062084,-0.3760180664,0.2275268555,9.798773346
4.866060083,-0.3311114502,0.1848655701,9.691745911
4.876058083,-0.3070115662,0.1487905884,9.719288635
4.886056083,-0.2498304749,0.1106199646,9.796528015
4.896054083,-0.2703378296,0.1043330383,9.763895874
4.906052083,-0.4203259277,0.1124162292,9.762698364
4.916050083,-0.3237767029,0.09669891357,9.768236847
4.926048083,-0.1616638184,0.05643264771,9.713899841
4.936046083,-0.1444496155,0.04924758911,9.823921051
4.946044083,-0.2028282166,0.0679586792,9.717342682
4.956043083,-0.2131567383,0.06541397095,9.791139221
4.966041083,-0.1975891113,0.1110690308,9.733359375
4.976039083,-0.2624043274,0.1814227295,9.753267975
4.986037083,-0.2680924988,0.1026864624,9.773326263
4.996035083,-0.2254312134,0.06451583862,9.774074707
5.006033083,-0.2206411743,-0.0001496887207,9.760003967
5.016031083,-0.302820282,0.01901046753,9.773625641
5.026029083,-0.3405418396,0.2203417969,9.73515564
5.036027083,-0.4082011414,0.3219804382,9.7701828
