Time (s),X (µT),Y (µT),Z (µT)
0.7905822084,-4.135879517,20.45428467,-28.59263611
0.8005782084,-4.186903954,20.54509163,-28.67143631
0.8105732084,-4.214393616,20.61735153,-28.69185638
0.8205692084,-4.193858147,20.54638672,-28.67411041
0.8305652083,-4.2091465,20.56088066,-28.69841385
0.8405602083,-4.206140518,20.55178642,-28.62607956
0.8505562083,-4.189424515,20.53639412,-28.50595093
0.8605512085,-4.176370621,20.54145432,-28.43073654
0.8705472085,-4.240377426,20.56372261,-28.52363205
0.8805432084,-4.216349602,20.47873688,-28.56081009
0.8905382084,-4.204413414,20.5567131,-28.51913834
0.9005342084,-4.148838043,20.53964043,-28.42837906
0.9105292084,-4.131045341,20.46686172,-28.25771332
0.9205252083,-4.117848396,20.46879959,-28.25195313
0.9305212083,-4.167100906,20.49773216,-28.31652832
0.9405162083,-4.211923599,20.48243141,-28.23339081
0.9505122083,-4.232474327,20.50256157,-28.3046875
0.9605072085,-4.244905472,20.45838356,-28.29204559
0.9705032085,-4.176550865,20.41156578,-28.29648209
0.9804992084,-4.187398911,20.48571205,-28.28961182
0.9904942084,-4.145916939,20.42256355,-28.32421112
1.000490208,-4.19528389,20.48628616,-28.30895233
1.010485208,-4.247158051,20.49060249,-28.22519684
1.020481208,-4.246432304,20.49000931,-28.22767639
1.030477208,-4.219459534,20.513134,-28.34704971
1.040472208,-4.185726166,20.51026344,-28.38231277
1.050468208,-4.158659935,20.4949379,-28.37913132
1.060464208,-4.142605782,20.48197556,-28.37804031
1.070459208,-4.169049263,20.50567436,-28.37537003
1.080455208,-4.129985809,20.56208611,-28.3787384
1.090450208,-4.129985809,20.56208611,-28.3787384
1.100446208,-4.184156418,20.58897018,-28.31729126
1.110442208,-4.154567719,20.49437141,-28.31882858
1.120437208,-4.174167633,20.47998047,-28.26233673
1.130433208,-4.136278152,20.40231133,-28.21042252
1.140428208,-4.129850388,20.41968727,-28.29337692
1.150424333,-4.167328835,20.39840317,-28.25241089
1.160420333,-4.135892868,20.38408089,-28.10203934
1.170415333,-4.172880173,20.47652435,-28.07406616
1.180411333,-4.156991005,20.47968102,-28.14364243
1.190406333,-4.086055756,20.42085838,-28.13260651
1.200402333,-4.095830917,20.3495369,-28.0271492
1.210398333,-4.093853951,20.24722672,-27.95417023
1.220393333,-4.096925735,20.26772118,-27.93797302
1.230389333,-4.1171875,20.34128761,-27.88848877
1.240384333,-4.117495537,20.39117432,-28.01397705
1.250380333,-4.136325836,20.37713432,-28.08824539
1.260376333,-4.164772987,20.42890739,-28.15106201
1.270371333,-4.159126282,20.5061264,-28.25728226
1.280367333,-4.143994331,20.49270248,-28.26745224
1.290363333,-4.0897789,20.47080421,-28.28858566
1.300358333,-4.107653618,20.49537659,-28.25920105
1.310354333,-4.13880825,20.41480255,-28.24919891
1.320349333,-4.175358772,20.42209625,-28.21801376
1.330345333,-4.089384079,20.28532219,-28.22271729
1.340341333,-4.09678936,20.3318882,-28.26699066
1.350336333,-4.104496956,20.26206017,-28.27581406
1.360332333,-4.122562408,20.2902813,-28.27820587
1.370327333,-4.144928932,20.28496361,-28.34612656
1.380323333,-4.09499073,20.26651955,-28.43105316
1.390319333,-4.101408958,20.37676239,-28.44997406
1.400314333,-4.150316238,20.44860268,-28.40916061
1.410310333,-4.160873413,20.43894386,-28.41430283
1.420305333,-4.16265583,20.42949104,-28.35041046
1.430301333,-4.093104362,20.41804695,-28.32884216
1.440297333,-4.101952553,20.40401649,-28.36226273
1.450292333,-4.136901855,20.34568214,-28.46240997
1.460288333,-4.153726578,20.47140312,-28.45012283
1.470283333,-4.138898849,20.44172096,-28.44091415
1.480279333,-4.161663055,20.41250038,-28.47076797
1.490275333,-4.18132782,20.38755798,-28.45003128
1.500270333,-4.106223106,20.40618896,-28.47622299
1.510266333,-4.076387405,20.42348862,-28.51531219
1.520262333,-4.03742981,20.38650513,-28.44823456
1.530257333,-4.100111961,20.46749878,-28.40017319
1.540253333,-4.055916786,20.52001381,-28.44023514
1.550248333,-4.069852829,20.45841599,-28.35533524
1.560244333,-4.033037186,20.40401077,-28.1942749
1.570240333,-4.024513245,20.435215,-28.31191254
1.580235333,-4.057258606,20.48773766,-28.4405365
1.590231333,-4.121125221,20.49989128,-28.46071625
1.600226333,-4.166090012,20.41352272,-28.46783447
1.610222333,-4.19183445,20.41847992,-28.5496254
1.620218333,-4.211550713,20.48214531,-28.5181694
1.630213333,-4.172243118,20.46328163,-28.47608948
1.640209333,-4.204501152,20.47023582,-28.4622879
1.650204333,-4.154965401,20.41598701,-28.46356964
1.660200333,-4.137799263,20.42869949,-28.48511887
1.670196333,-4.128481865,20.34288406,-28.54161072
1.680191333,-4.11464119,20.31715012,-28.59018326
1.690187333,-4.200344086,20.37976456,-28.54481125
1.700182333,-4.214835167,20.38498878,-28.56110764
1.710178333,-4.215826035,20.46974182,-28.59682465
1.720174333,-4.243659973,20.41164398,-28.62635422
1.730169333,-4.171153069,20.3406601,-28.64056778
1.740165333,-4.15140152,20.31344986,-28.58266449
1.750161333,-4.138760567,20.36938858,-28.61899567
1.760156333,-4.091902733,20.41883278,-28.62289429
1.770152333,-4.131356239,20.47463608,-28.65465546
1.780147333,-4.171097755,20.46814156,-28.6372261
1.790143333,-4.109588623,20.3732338,-28.58135223
1.800139333,-4.060403824,20.25938606,-28.55851746
1.810134333,-4.106661797,20.2665863,-28.53994751
1.820130333,-4.074307442,20.34433746,-28.5404892
1.830125333,-4.085806847,20.36577988,-28.55667877
1.840121333,-4.131739616,20.40040588,-28.6371994
1.850117333,-4.115644455,20.36708832,-28.60506439
1.860112333,-4.130319595,20.25941658,-28.57740784
1.870108333,-4.137618065,20.2253437,-28.55311584
1.880103333,-4.125504494,20.17067146,-28.52572632
1.890099333,-4.11488533,20.15408516,-28.46969223
1.900095333,-4.113707542,20.2469101,-28.51062775
1.910090333,-4.175877571,20.26796913,-28.53313828
1.920086333,-4.219573975,20.26851654,-28.52831268
1.930081333,-4.231060028,20.25430679,-28.46399689
1.940077333,-4.200009346,20.31187248,-28.41902542
1.950073333,-4.189338684,20.37961578,-28.48389435
1.960068333,-4.141949654,20.35245895,-28.59309006
1.970064333,-4.078892708,20.26662636,-28.56678391
1.980060333,-4.115427971,20.37447739,-28.51256561
1.990055333,-4.091812134,20.4080658,-28.50239563
2.000051333,-4.059808731,20.41222191,-28.51298141
2.010046333,-4.116108894,20.48252487,-28.49393463
2.020042333,-4.139173508,20.4720459,-28.55850601
2.030038333,-4.156468391,20.47813416,-28.49836349
2.040033333,-4.173147202,20.46067619,-28.50785065
2.050029333,-4.159686089,20.42498016,-28.53236008
2.060024333,-4.140529633,20.34798241,-28.5128746
2.070020333,-4.154649734,20.30031586,-28.47571564
2.080016333,-4.154269218,20.26613998,-28.47709274
2.090011333,-4.160928726,20.292099,-28.48415375
2.100007333,-4.113657951,20.21843529,-28.48871994
2.110002333,-4.101896286,20.17696953,-28.49911118
2.119998333,-4.120064735,20.2285347,-28.54537201
2.129994333,-4.15262413,20.27005386,-28.56093979
2.139989333,-4.099789619,20.24597931,-28.59685516
2.149985083,-4.041863441,20.2086277,-28.67877197
2.159981083,-4.065089226,20.13100624,-28.64485168
2.169976083,-4.073075294,20.07165718,-28.52428055
2.179972083,-4.112255096,20.15082741,-28.52760315
2.189967083,-4.110918045,20.22252464,-28.53496933
2.199963083,-4.132707596,20.2765522,-28.525177
2.209959083,-4.150065422,20.35954285,-28.59283066
2.219954083,-4.187579155,20.40592194,-28.61259842
2.229950083,-4.162057877,20.45252419,-28.61715698
2.239945083,-4.172915459,20.43565941,-28.54878616
2.249941083,-4.191658974,20.44566345,-28.51154709
2.259937083,-4.155665398,20.35623741,-28.46723938
2.269932083,-4.166183472,20.3417778,-28.42842102
2.279928083,-4.173139572,20.40124893,-28.49837875
2.289923083,-4.157489777,20.35715294,-28.49386978
2.299919083,-4.154695511,20.33343697,-28.52146149
2.309915083,-4.215597153,20.41057587,-28.44208145
2.319910083,-4.225518227,20.47367287,-28.44674683
2.329906083,-4.213125229,20.48571396,-28.44410324
2.339901083,-4.181620598,20.46158981,-28.4536972
2.349897083,-4.177904129,20.37725258,-28.42995834
2.359893083,-4.201637268,20.35289955,-28.49861908
2.369888083,-4.284606934,20.42737007,-28.5051384
2.379884083,-4.288736343,20.46945763,-28.50128555
2.389880083,-4.251683235,20.44415855,-28.43341446
2.399875083,-4.260131836,20.41752815,-28.42980576
2.409871083,-4.272808075,20.4831295,-28.49707031
2.419866083,-4.251789093,20.53119659,-28.51913834
2.429862083,-4.26865387,20.50255585,-28.59034729
2.439858083,-4.250279427,20.52490425,-28.58543396
2.449853083,-4.250279427,20.52490425,-28.58543396
2.459849083,-4.238675117,20.52202988,-28.50860596
2.469844083,-4.22655201,20.52866745,-28.62952042
2.479840083,-4.204260826,20.49817848,-28.6791954
2.489836083,-4.171358109,20.50877953,-28.67993927
2.499831083,-4.131865501,20.42267799,-28.67381668
2.509827083,-4.09432888,20.43893242,-28.68245697
2.519822083,-4.124099731,20.41550446,-28.62398148
2.529818083,-4.154623985,20.34645271,-28.58776855
2.539814083,-4.154403687,20.39392281,-28.62848282
2.549809083,-4.150007248,20.35012436,-28.65447998
2.559805083,-4.203521729,20.39356995,-28.64212036
2.569801083,-4.179465294,20.44112778,-28.59143448
2.579796083,-4.146300316,20.4103775,-28.647995
2.589792083,-4.212072372,20.507761,-28.64782715
2.599787083,-4.212081909,20.47957802,-28.69033051
2.609783083,-4.231482506,20.45077133,-28.66683197
2.619779083,-4.243138313,20.37130356,-28.60442734
2.629774083,-4.202289581,20.43690872,-28.70267105
2.639770083,-4.16062355,20.37578392,-28.66856384
2.649765083,-4.160521507,20.40565491,-28.55464172
2.659761083,-4.17792511,20.41422081,-28.40684891
2.669757083,-4.198105812,20.42347145,-28.28639603
2.679752083,-4.195542336,20.39749336,-28.39910889
2.689748083,-4.206373215,20.43818474,-28.4782486
2.699743083,-4.251602173,20.46459007,-28.52522278
2.709739083,-4.198705673,20.453722,-28.44108963
2.719735083,-4.182177544,20.41518402,-28.50047684
2.729730083,-4.20145607,20.42949677,-28.50513077
2.739726083,-4.206222534,20.33596039,-28.53044891
2.749721083,-4.212960243,20.28060722,-28.57517624
2.759717083,-4.19400692,20.28646851,-28.59666061
2.769713083,-4.185544968,20.33079529,-28.55469894
2.779708083,-4.228743553,20.37213135,-28.53904724
2.789704083,-4.237927437,20.37928963,-28.54320526
2.799700083,-4.257526398,20.43351555,-28.57284546
2.809695083,-4.253880501,20.42101479,-28.5219841
2.819691083,-4.222081184,20.45108986,-28.51487732
2.829686083,-4.207879066,20.46069717,-28.46127701
2.839682083,-4.183751106,20.41695213,-28.46060562
2.849678083,-4.233352661,20.42850494,-28.50262833
2.859673083,-4.245144844,20.4979763,-28.54430008
2.869669083,-4.219769478,20.45854187,-28.45388794
2.879664083,-4.226815224,20.49598122,-28.55570984
2.889660083,-4.20658493,20.48525238,-28.50474167
2.899656083,-4.241095543,20.49187088,-28.51496887
2.909651083,-4.187506676,20.52441597,-28.401474
2.919647083,-4.1911726,20.63362694,-28.46242523
2.929642083,-4.197673798,20.59991074,-28.44906616
2.939638083,-4.184437752,20.64305115,-28.47449875
2.949634083,-4.162593842,20.58864403,-28.4717598
2.959629083,-4.170120239,20.550354,-28.46866608
2.969625083,-4.183418274,20.54119301,-28.45134354
2.979621083,-4.180665016,20.49085999,-28.3939743
2.989616083,-4.166869164,20.47831535,-28.44741058
2.999612083,-4.141077995,20.42141914,-28.4379158
3.009607083,-4.156311989,20.42765808,-28.4418602
3.019603083,-4.161564827,20.39285469,-28.45769882
3.029599083,-4.204409599,20.29069901,-28.46726227
3.039594083,-4.237802505,20.34025192,-28.53771591
3.049590083,-4.194265366,20.41000557,-28.40126419
3.059585083,-4.162083626,20.43003273,-28.25490952
3.069581083,-4.186436653,20.43951988,-28.22066498
3.079577083,-4.182593346,20.40638351,-28.30859756
3.089572083,-4.179207802,20.42592239,-28.42373276
3.099568083,-4.145747185,20.43255424,-28.44054413
3.109563083,-4.164943695,20.40647507,-28.38795471
3.119559083,-4.147199631,20.43388557,-28.40192413
3.129555083,-4.160652161,20.4513588,-28.4521637
3.139550083,-4.149318695,20.42918205,-28.4832077
3.149546958,-4.1263237,20.44070816,-28.45676041
3.159542958,-4.176990509,20.50595856,-28.47697067
3.169537958,-4.171281815,20.52022934,-28.40348434
3.179533958,-4.147846222,20.45203781,-28.34539032
3.189528958,-4.175365448,20.43580627,-28.29559326
3.199524958,-4.188666344,20.44708061,-28.37067032
3.209520958,-4.17468071,20.44509315,-28.29319382
3.219515958,-4.152558327,20.40094948,-28.26005173
3.229511958,-4.181280136,20.38984871,-28.22140884
3.239506958,-4.177545547,20.40288925,-28.27416992
3.249502958,-4.155785561,20.44143295,-28.26591492
3.259498958,-4.160104752,20.44205475,-28.3453598
3.269493958,-4.138137817,20.44369507,-28.3065567
3.279489958,-4.17566967,20.44169426,-28.25351715
3.289484958,-4.137568474,20.43498993,-28.19949722
3.299480958,-4.123394966,20.35230446,-28.31132507
3.309476958,-4.158789635,20.42778969,-28.36173248
3.319471958,-4.182398796,20.40523911,-28.37121201
3.329467958,-4.176870346,20.43042183,-28.42849731
3.339463958,-4.166531563,20.40114021,-28.46385193
