Time (s),X (µT),Y (µT),Z (µT)
0.04894062481,10.74695969,19.62514496,-30.70678711
0.05893662479,10.76253128,19.66805267,-30.86382294
0.068932625,10.72589302,19.71778107,-30.93817902
0.07892862498,10.70547676,19.86323738,-31.03900528
0.08892462496,10.72108269,19.94185829,-31.01806641
0.09892062494,10.77654457,19.94673729,-30.9548645
0.1089166249,10.8014679,19.88485527,-30.88962936
0.1189126249,10.77165413,19.83588219,-30.80329895
0.1289096249,10.72941589,19.89177322,-30.75310898
0.1389056249,10.76398468,19.88699532,-30.42962646
0.1489016248,10.86315918,19.81375313,-29.86473465
0.1588976248,10.865242,19.89346504,-30.01211929
0.1688936248,10.78553581,20.00201797,-30.52376175
0.178889625,10.78397369,20.05098915,-30.55484772
0.188885625,10.80979347,19.95396614,-30.41788864
0.198881625,10.78091049,19.8952198,-30.38243484
0.208878625,10.82111359,19.86421204,-30.4832077
0.2188746249,10.88422203,19.80952835,-30.5621376
0.2288706249,10.9351387,19.80337524,-30.72465134
0.2388666249,10.90870476,19.82570457,-30.73399734
0.2488626249,10.84481239,19.80641747,-30.71327591
0.2588586248,10.77785492,19.8260231,-30.53191376
0.2688546248,10.78826141,19.77897835,-30.57087708
0.2788506248,10.80592537,19.82423973,-30.62734604
0.2888476248,10.76965904,19.89914703,-30.68772507
0.298843625,10.80252075,19.90437508,-30.66584015
0.308839625,10.76143074,19.89695549,-30.7432518
0.318835625,10.74471474,19.94717598,-30.68763733
0.3288316249,10.79359818,19.93172264,-30.68790054
0.3388276249,10.77833176,19.90298271,-30.72069931
0.3488236249,10.87330055,19.84222031,-30.77248764
0.3588196249,10.88831139,19.69572449,-30.71688461
0.3688166249,10.82406425,19.79292679,-30.7010498
0.3788126248,10.79367256,19.86852264,-30.70919418
0.3888086248,10.81365585,19.89285469,-30.5586319
0.3988046248,10.83870888,19.82145691,-30.41550827
0.408800625,10.81643105,19.85363197,-30.41596985
0.418796625,10.8173275,19.78547096,-30.3759613
0.428792625,10.82940483,19.74411964,-30.29767227
0.4387886249,10.8159771,19.75590706,-30.31477356
0.4487856249,10.76271629,19.79050446,-30.38327026
0.4587816249,10.75435829,19.75338936,-30.21649551
0.4687776249,10.7267971,19.78846741,-30.32447433
0.4787736249,10.71145248,19.83543396,-30.44713974
0.4887696248,10.789011,19.91417694,-30.43529892
0.4987656248,10.81034279,19.89851189,-30.35108566
0.5087616248,10.81702423,19.90329933,-30.33233643
0.5187576248,10.75357246,19.90850449,-30.47195053
0.528753625,10.76293373,19.81765938,-30.52378082
0.538750625,10.73765373,19.83258629,-30.50891876
0.548746625,10.80918503,19.76637077,-30.44215012
0.5587426249,10.81414032,19.76905251,-30.49786758
0.5687386249,10.79794312,19.81545448,-30.58585739
0.5787346249,10.83613586,19.82573509,-30.56652832
0.5887306249,10.81938744,19.86684608,-30.71523666
0.5987266249,10.7721138,19.80270195,-30.78860474
0.6087226248,10.74991608,19.93239021,-30.75614166
0.6187196248,10.75003815,19.888731,-30.69911194
0.6287156248,10.75359917,19.89532089,-30.73493958
0.638711625,10.73659134,20.02013206,-30.79811096
0.648707625,10.70859718,20.00227547,-30.74650192
0.658703625,10.76033974,19.85947609,-30.70914841
0.6686996249,10.8017025,19.83746719,-30.80719757
0.6786956249,10.7914238,19.79852104,-30.76302719
0.6886916249,10.82698822,19.81743431,-30.65213394
0.6986887916,10.81300735,19.78224182,-30.58784866
0.7086847916,10.80172539,19.7747364,-30.52900696
0.7186807916,10.87719727,19.78848457,-30.2868576
0.7286767915,10.912323,19.72176933,-30.1232872
0.7386727915,10.91317177,19.71472359,-30.04855728
0.7486687915,10.93570328,19.66042137,-29.87221909
0.7586647915,10.9407196,19.62030602,-29.83600235
0.7686607915,10.94294357,19.64372253,-29.99534988
0.7786577917,10.88248062,19.68934631,-30.30176926
0.7886537916,10.851408,19.6962719,-30.52376938
0.7986497916,10.84234619,19.74768257,-30.5976944
0.8086457916,10.90410614,19.70142555,-30.64509583
0.8186417916,10.85781479,19.78052139,-30.67840195
0.8286377916,10.80192566,19.77238083,-30.74181747
0.8386337915,10.80496788,19.85592842,-30.87872696
0.8486297915,10.81683731,19.83618546,-30.84889984
0.8586257915,10.74787521,19.87024689,-30.72398376
0.8686227915,10.78806877,19.87709045,-30.82050323
0.8786187915,10.80963707,19.85969543,-30.94217682
0.8886147917,10.83007622,19.85495186,-30.9355011
0.8986107917,10.80962944,19.82488251,-30.93290329
0.9086067916,10.80334091,19.74223709,-30.84326553
0.9186027916,10.8355217,19.78451729,-30.88142395
0.9285987916,10.7938118,19.84881592,-30.94112396
0.9385947916,10.82368279,19.88436317,-30.9258461
0.9485917916,10.82107162,19.86358833,-30.85239029
0.9585877915,10.81814575,19.85377884,-30.70642853
0.9685837915,10.77940178,19.9098568,-30.71118164
0.9785797915,10.78383255,20.02407265,-30.78356552
0.9885757915,10.77769279,20.01293755,-30.81400299
0.9985717915,10.77728844,20.02435112,-30.74186325
1.008567792,10.81018257,19.92603683,-30.76806259
1.018563792,10.80186081,19.90718269,-30.73985672
1.028560792,10.82808113,19.86505127,-30.77962112
1.038556792,10.79563522,19.93227768,-30.89103699
1.048552792,10.82193184,19.87454033,-30.89341736
1.058548792,10.80244255,19.87660027,-30.91218185
1.068544792,10.78249741,19.86948967,-30.91800308
1.078540792,10.76502037,19.87757492,-30.89103699
1.088536792,10.7718792,19.86405754,-30.86174774
1.098532791,10.70433998,19.96611786,-30.81288147
1.108529791,10.73408699,20.00335312,-30.7674942
1.118525792,10.76017189,19.91304207,-30.7460289
1.128521792,10.73378944,19.85904503,-30.73265839
1.138517792,10.73792839,19.79363823,-30.73809052
1.148513792,10.74875641,19.79909134,-30.6218071
1.158509792,10.74875641,19.79909134,-30.6218071
1.168505792,10.73239517,19.81744385,-30.54485321
1.178501792,10.79437065,19.84025192,-30.64413834
1.188497792,10.75984192,19.90475273,-30.69647598
1.198494792,10.74274445,19.92111206,-30.7537384
1.208490791,10.73606682,19.88953781,-30.67217255
1.218486791,10.81181145,19.79960823,-30.64048767
1.228482791,10.82862091,19.77321815,-30.70343018
1.238478792,10.81051445,19.80809402,-30.76868439
1.248474792,10.79997826,19.77450752,-30.80114365
1.258470792,10.84031677,19.74051857,-30.82946396
1.268466792,10.84234428,19.64139938,-30.86575317
1.278463792,10.81889534,19.65225792,-30.81790924
1.288459792,10.90087128,19.61748123,-30.84270477
1.298455792,10.87573433,19.72948265,-30.76592636
1.308451792,10.84800339,19.81277275,-30.67953873
1.318447792,10.84409523,19.8102684,-30.66673279
1.328443791,10.87203026,19.76836967,-30.64770508
1.338439791,10.86309433,19.77878952,-30.63433456
1.348435792,10.81602478,19.85585403,-30.75810242
1.358432792,10.80853462,19.73118591,-30.81440735
1.368428792,10.83853912,19.7257328,-30.8278656
1.378424792,10.83193779,19.73688698,-30.77784729
1.388420792,10.8010006,19.79538536,-30.74911499
1.398416792,10.78945541,19.80843163,-30.73597336
1.408412792,10.73707008,19.83186913,-30.70824814
1.418408792,10.76745033,19.81637001,-30.59493256
1.428404792,10.8079071,19.76727867,-30.51079941
1.438401791,10.82590485,19.76933289,-30.55770874
1.448397791,10.82852745,19.82843781,-30.70053482
